Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team B - Player 1,Team B - Player 2,Team B - Player 3
Bracket Stage,Open Contender,Bracket A,P5: Semi-final,Best of 3,P'tits Loups,Aach Daniel,P'tits Loups,0,-1,0,-1,,,Gilles Hublet,Gauthier Vandamme,,Dominik Moritz,Daniel Schimek,
Bracket Stage,Open Contender,Bracket A,P5: Semi-final,Best of 3,Burger Kings,Yezknedl,Yezknedl,14,21,14,21,,,Jorn neyens,joeri vlassaks,,Fre Eskens,Benjamin Bachler,
Bracket Stage,Open Contender,Bracket A,P9: Semi-final,Best of 3,Rocket Power,Kero Kero Cigaro,Kero Kero Cigaro,0,1,0,1,,,Adriaan Van Gerven,Stijn Van den Branden,,Lei Decappelle,Pieter De Pauw,
Bracket Stage,Open Contender,Bracket A,P9: Semi-final,Best of 3,Dragonfoxes are pretty dope 🐉🦊,Poel/Van Eeckhaute,Dragonfoxes are pretty dope 🐉🦊,15,13,13,15,15,13,wout thysens,Igor Jottrand,,Guillaume Van Eeckhaute,Florian Poel,
Bracket Stage,Open Contender,Bracket A,P13: Semi-final,Best of 3,Roundnet maestro's,Paulo Rico,Paulo Rico,19,21,19,21,,,Tomer Kedar,Micha Daling,,Paul Volle,Emeric Lemoine,
Bracket Stage,Open Contender,Bracket A,P13: Semi-final,Best of 3,Uno Reverse,Gilles leftovers,Uno Reverse,15,12,15,10,,,Martijn Paes,Daan Paes,,Maëlig Potiau,Hugo Lebeaupin,
Bracket Stage,Open Contender,Bracket A,Final,Best of 3,Robin's disciples,Here Aghent,Robin's disciples,25,23,21,17,,,Levi Vandaele,Vincent Mathieu,,Robin Florinda,Markus Anderle,
Bracket Stage,Open Contender,Bracket A,P3: Final,Best of 3,BEL - Theunis/Declercq,JuPikaï,BEL - Theunis/Declercq,15,11,15,11,,,Bram Declercq,Frederik Theunis,RB Roundnet Belgium,Pierre BUTTET,Julien Blanchard,
Bracket Stage,Open Contender,Bracket A,P7: Final,Best of 3,Burger Kings,Aach Daniel,Burger Kings,0,-1,0,-1,,,Jorn neyens,joeri vlassaks,,Dominik Moritz,Daniel Schimek,
Bracket Stage,Open Contender,Bracket A,P9: Final,Best of 3,Kero Kero Cigaro,Dragonfoxes are pretty dope 🐉🦊,Kero Kero Cigaro,15,7,15,9,,,Lei Decappelle,Pieter De Pauw,,wout thysens,Igor Jottrand,
Bracket Stage,Open Contender,Bracket A,P13: Final,Best of 3,Paulo Rico,Uno Reverse,Uno Reverse,0,1,0,1,,,Paul Volle,Emeric Lemoine,,Martijn Paes,Daan Paes,
Group Stage,Open,Group A,1,Single game,Lefty in loading,0.001 bonuspunt,Lefty in loading,15,6,,,,,Gilles Talmasse,Martin Clotman,,Stijn Bakker,Daniel Horn,
Group Stage,Open,Group A,1,Single game,Twin G,The mullet boys,Twin G,15,4,,,,,Zeno Goethals,Emilio Goethals,,Diederik Reyniers,Robin van Reusel,
Group Stage,Open,Group B,1,Single game,99Dubbel0,Konaikel Spaikel,99Dubbel0,15,11,,,,,Bram Verschoote,Thomas Savat,,Konradin Müskens,Maikel Schils,
Group Stage,Open,Group B,1,Single game,Beltrando/Leleu,Lobi do Sul🇸🇷🇧🇷,Beltrando/Leleu,15,8,,,,,luc beltrando,leleu benoit,,Jonas Debusschere,Bram Proost,
Group Stage,Open,Group C,1,Single game,Flaport/Baguet,Turbo Kroket,Flaport/Baguet,15,10,,,,,Floris Laporte,Jurre Baguet,,Florian Engelsing,Sam Beard,
Group Stage,Open,Group C,1,Single game,Spike Jam,The Spike Rangers,Spike Jam,15,10,,,,,Bram Desloovere,Pieter-Jan Zwaan,,Jonas Adriaenssens,Thomas Turner,
Group Stage,Open,Group D,1,Single game,Jefrie,No Big Diel,Jefrie,15,10,,,,,Jeroen Laporte,Fred Libert,,Jasper Hermsen,Fabian van Hummel,
Group Stage,Open,Group D,1,Single game,Wibewabowebibo,Spikachu,Wibewabowebibo,15,4,,,,,Stijn Slebos,Rens Elbertsen,,Alexis Remeysen,cédric willems,
Group Stage,Open,Group E,1,Single game,Gratis pi(j)ntjes?,Isjan,Gratis pi(j)ntjes?,15,7,,,,,Kenneth Put,Steffen Schraeyen,,Jan Weyts,Isja Puissant,
Group Stage,Open,Group E,1,Single game,Twee stukken fruit,NTN,Twee stukken fruit,15,11,,,,,Lukas Deleu,Mathieu Vercruysse,,Emile Steyaert,Jonas Noé,
Group Stage,Open,Group A,2,Single game,Lefty in loading,The mullet boys,Lefty in loading,15,4,,,,,Gilles Talmasse,Martin Clotman,,Diederik Reyniers,Robin van Reusel,
Group Stage,Open,Group A,2,Single game,Twin G,0.001 bonuspunt,Twin G,15,8,,,,,Zeno Goethals,Emilio Goethals,,Stijn Bakker,Daniel Horn,
Group Stage,Open,Group B,2,Single game,99Dubbel0,Lobi do Sul🇸🇷🇧🇷,99Dubbel0,15,10,,,,,Bram Verschoote,Thomas Savat,,Jonas Debusschere,Bram Proost,
Group Stage,Open,Group B,2,Single game,Beltrando/Leleu,Konaikel Spaikel,Beltrando/Leleu,15,8,,,,,luc beltrando,leleu benoit,,Konradin Müskens,Maikel Schils,
Group Stage,Open,Group C,2,Single game,Flaport/Baguet,The Spike Rangers,Flaport/Baguet,15,13,,,,,Floris Laporte,Jurre Baguet,,Jonas Adriaenssens,Thomas Turner,
Group Stage,Open,Group C,2,Single game,Spike Jam,Turbo Kroket,Spike Jam,15,12,,,,,Bram Desloovere,Pieter-Jan Zwaan,,Florian Engelsing,Sam Beard,
Group Stage,Open,Group D,2,Single game,Jefrie,Spikachu,Jefrie,15,5,,,,,Jeroen Laporte,Fred Libert,,Alexis Remeysen,cédric willems,
Group Stage,Open,Group D,2,Single game,Wibewabowebibo,No Big Diel,Wibewabowebibo,15,9,,,,,Stijn Slebos,Rens Elbertsen,,Jasper Hermsen,Fabian van Hummel,
Group Stage,Open,Group E,2,Single game,Gratis pi(j)ntjes?,NTN,Gratis pi(j)ntjes?,15,7,,,,,Kenneth Put,Steffen Schraeyen,,Emile Steyaert,Jonas Noé,
Group Stage,Open,Group E,2,Single game,Twee stukken fruit,Isjan,Twee stukken fruit,15,10,,,,,Lukas Deleu,Mathieu Vercruysse,,Jan Weyts,Isja Puissant,
Group Stage,Open,Group A,3,Single game,Lefty in loading,Twin G,Lefty in loading,15,13,,,,,Gilles Talmasse,Martin Clotman,,Zeno Goethals,Emilio Goethals,
Group Stage,Open,Group A,3,Single game,The mullet boys,0.001 bonuspunt,0.001 bonuspunt,5,15,,,,,Diederik Reyniers,Robin van Reusel,,Stijn Bakker,Daniel Horn,
Group Stage,Open,Group B,3,Single game,99Dubbel0,Beltrando/Leleu,99Dubbel0,15,10,,,,,Bram Verschoote,Thomas Savat,,luc beltrando,leleu benoit,
Group Stage,Open,Group B,3,Single game,Lobi do Sul🇸🇷🇧🇷,Konaikel Spaikel,Lobi do Sul🇸🇷🇧🇷,15,14,,,,,Jonas Debusschere,Bram Proost,,Konradin Müskens,Maikel Schils,
Group Stage,Open,Group C,3,Single game,Flaport/Baguet,Spike Jam,Flaport/Baguet,15,13,,,,,Floris Laporte,Jurre Baguet,,Bram Desloovere,Pieter-Jan Zwaan,
Group Stage,Open,Group C,3,Single game,The Spike Rangers,Turbo Kroket,The Spike Rangers,15,14,,,,,Jonas Adriaenssens,Thomas Turner,,Florian Engelsing,Sam Beard,
Group Stage,Open,Group D,3,Single game,Jefrie,Wibewabowebibo,Jefrie,15,14,,,,,Jeroen Laporte,Fred Libert,,Stijn Slebos,Rens Elbertsen,
Group Stage,Open,Group D,3,Single game,Spikachu,No Big Diel,Spikachu,15,11,,,,,Alexis Remeysen,cédric willems,,Jasper Hermsen,Fabian van Hummel,
Group Stage,Open,Group E,3,Single game,Gratis pi(j)ntjes?,Twee stukken fruit,Gratis pi(j)ntjes?,15,9,,,,,Kenneth Put,Steffen Schraeyen,,Lukas Deleu,Mathieu Vercruysse,
Group Stage,Open,Group E,3,Single game,NTN,Isjan,Isjan,13,15,,,,,Emile Steyaert,Jonas Noé,,Jan Weyts,Isja Puissant,
Group Stage,Open,Group A,4,Single game,Lefty in loading,0.001 bonuspunt,Lefty in loading,15,6,,,,,Gilles Talmasse,Martin Clotman,,Stijn Bakker,Daniel Horn,
Group Stage,Open,Group A,4,Single game,Twin G,The mullet boys,Twin G,15,7,,,,,Zeno Goethals,Emilio Goethals,,Diederik Reyniers,Robin van Reusel,
Group Stage,Open,Group B,4,Single game,99Dubbel0,Konaikel Spaikel,99Dubbel0,15,10,,,,,Bram Verschoote,Thomas Savat,,Konradin Müskens,Maikel Schils,
Group Stage,Open,Group B,4,Single game,Beltrando/Leleu,Lobi do Sul🇸🇷🇧🇷,Beltrando/Leleu,15,10,,,,,luc beltrando,leleu benoit,,Jonas Debusschere,Bram Proost,
Group Stage,Open,Group C,4,Single game,Flaport/Baguet,Turbo Kroket,Flaport/Baguet,15,14,,,,,Floris Laporte,Jurre Baguet,,Florian Engelsing,Sam Beard,
Group Stage,Open,Group C,4,Single game,Spike Jam,The Spike Rangers,Spike Jam,15,10,,,,,Bram Desloovere,Pieter-Jan Zwaan,,Jonas Adriaenssens,Thomas Turner,
Group Stage,Open,Group D,4,Single game,Jefrie,No Big Diel,Jefrie,15,10,,,,,Jeroen Laporte,Fred Libert,,Jasper Hermsen,Fabian van Hummel,
Group Stage,Open,Group D,4,Single game,Wibewabowebibo,Spikachu,Wibewabowebibo,15,12,,,,,Stijn Slebos,Rens Elbertsen,,Alexis Remeysen,cédric willems,
Group Stage,Open,Group E,4,Single game,Gratis pi(j)ntjes?,Isjan,Gratis pi(j)ntjes?,15,10,,,,,Kenneth Put,Steffen Schraeyen,,Jan Weyts,Isja Puissant,
Group Stage,Open,Group E,4,Single game,Twee stukken fruit,NTN,Twee stukken fruit,15,11,,,,,Lukas Deleu,Mathieu Vercruysse,,Emile Steyaert,Jonas Noé,
Group Stage,Open,Group A,5,Single game,Lefty in loading,The mullet boys,Lefty in loading,15,7,,,,,Gilles Talmasse,Martin Clotman,,Diederik Reyniers,Robin van Reusel,
Group Stage,Open,Group A,5,Single game,Twin G,0.001 bonuspunt,Twin G,15,10,,,,,Zeno Goethals,Emilio Goethals,,Stijn Bakker,Daniel Horn,
Group Stage,Open,Group B,5,Single game,99Dubbel0,Lobi do Sul🇸🇷🇧🇷,99Dubbel0,15,10,,,,,Bram Verschoote,Thomas Savat,,Jonas Debusschere,Bram Proost,
Group Stage,Open,Group B,5,Single game,Beltrando/Leleu,Konaikel Spaikel,Beltrando/Leleu,15,10,,,,,luc beltrando,leleu benoit,,Konradin Müskens,Maikel Schils,
Group Stage,Open,Group C,5,Single game,Flaport/Baguet,The Spike Rangers,The Spike Rangers,13,15,,,,,Floris Laporte,Jurre Baguet,,Jonas Adriaenssens,Thomas Turner,
Group Stage,Open,Group C,5,Single game,Spike Jam,Turbo Kroket,Turbo Kroket,13,15,,,,,Bram Desloovere,Pieter-Jan Zwaan,,Florian Engelsing,Sam Beard,
Group Stage,Open,Group D,5,Single game,Jefrie,Spikachu,Jefrie,15,6,,,,,Jeroen Laporte,Fred Libert,,Alexis Remeysen,cédric willems,
Group Stage,Open,Group D,5,Single game,Wibewabowebibo,No Big Diel,Wibewabowebibo,15,9,,,,,Stijn Slebos,Rens Elbertsen,,Jasper Hermsen,Fabian van Hummel,
Group Stage,Open,Group E,5,Single game,Gratis pi(j)ntjes?,NTN,Gratis pi(j)ntjes?,15,11,,,,,Kenneth Put,Steffen Schraeyen,,Emile Steyaert,Jonas Noé,
Group Stage,Open,Group E,5,Single game,Twee stukken fruit,Isjan,Twee stukken fruit,15,10,,,,,Lukas Deleu,Mathieu Vercruysse,,Jan Weyts,Isja Puissant,
Group Stage,Open,Group A,6,Single game,Lefty in loading,Twin G,Lefty in loading,15,6,,,,,Gilles Talmasse,Martin Clotman,,Zeno Goethals,Emilio Goethals,
Group Stage,Open,Group A,6,Single game,The mullet boys,0.001 bonuspunt,0.001 bonuspunt,8,15,,,,,Diederik Reyniers,Robin van Reusel,,Stijn Bakker,Daniel Horn,
Group Stage,Open,Group B,6,Single game,99Dubbel0,Beltrando/Leleu,Beltrando/Leleu,10,15,,,,,Bram Verschoote,Thomas Savat,,luc beltrando,leleu benoit,
Group Stage,Open,Group B,6,Single game,Lobi do Sul🇸🇷🇧🇷,Konaikel Spaikel,Konaikel Spaikel,14,15,,,,,Jonas Debusschere,Bram Proost,,Konradin Müskens,Maikel Schils,
Group Stage,Open,Group C,6,Single game,Flaport/Baguet,Spike Jam,Spike Jam,11,15,,,,,Floris Laporte,Jurre Baguet,,Bram Desloovere,Pieter-Jan Zwaan,
Group Stage,Open,Group C,6,Single game,The Spike Rangers,Turbo Kroket,Turbo Kroket,10,15,,,,,Jonas Adriaenssens,Thomas Turner,,Florian Engelsing,Sam Beard,
Group Stage,Open,Group D,6,Single game,Jefrie,Wibewabowebibo,Wibewabowebibo,14,15,,,,,Jeroen Laporte,Fred Libert,,Stijn Slebos,Rens Elbertsen,
Group Stage,Open,Group D,6,Single game,Spikachu,No Big Diel,No Big Diel,9,15,,,,,Alexis Remeysen,cédric willems,,Jasper Hermsen,Fabian van Hummel,
Group Stage,Open,Group E,6,Single game,Gratis pi(j)ntjes?,Twee stukken fruit,Gratis pi(j)ntjes?,15,8,,,,,Kenneth Put,Steffen Schraeyen,,Lukas Deleu,Mathieu Vercruysse,
Group Stage,Open,Group E,6,Single game,NTN,Isjan,NTN,15,13,,,,,Emile Steyaert,Jonas Noé,,Jan Weyts,Isja Puissant,
Bracket Stage,Open,Bracket A,Round of 16,Best of 3,Lefty in loading,Konaikel Spaikel,Lefty in loading,15,6,15,5,,,Gilles Talmasse,Martin Clotman,,Konradin Müskens,Maikel Schils,
Bracket Stage,Open,Bracket A,Round of 16,Best of 3,Gratis pi(j)ntjes?,No Big Diel,Gratis pi(j)ntjes?,15,12,15,13,,,Kenneth Put,Steffen Schraeyen,,Jasper Hermsen,Fabian van Hummel,
Bracket Stage,Open,Bracket A,Round of 16,Best of 3,Jefrie,NTN,Jefrie,15,11,15,6,,,Jeroen Laporte,Fred Libert,,Emile Steyaert,Jonas Noé,
Bracket Stage,Open,Bracket A,Round of 16,Best of 3,Wibewabowebibo,The Spike Rangers,Wibewabowebibo,15,11,13,15,15,10,Stijn Slebos,Rens Elbertsen,,Jonas Adriaenssens,Thomas Turner,
Bracket Stage,Open,Bracket A,Round of 16,Best of 3,Beltrando/Leleu,0.001 bonuspunt,Beltrando/Leleu,15,11,15,6,,,luc beltrando,leleu benoit,,Stijn Bakker,Daniel Horn,
Bracket Stage,Open,Bracket A,Round of 16,Best of 3,99Dubbel0,Turbo Kroket,99Dubbel0,15,10,10,15,15,11,Bram Verschoote,Thomas Savat,,Florian Engelsing,Sam Beard,
Bracket Stage,Open,Bracket A,Round of 16,Best of 3,Twin G,Flaport/Baguet,Twin G,15,13,15,9,,,Zeno Goethals,Emilio Goethals,,Floris Laporte,Jurre Baguet,
Bracket Stage,Open,Bracket A,Round of 16,Best of 3,Spike Jam,Twee stukken fruit,Spike Jam,15,13,21,20,,,Bram Desloovere,Pieter-Jan Zwaan,,Lukas Deleu,Mathieu Vercruysse,
Bracket Stage,Open,Bracket A,Quarter-final,Best of 3,Lefty in loading,Spike Jam,Lefty in loading,13,15,15,9,15,9,Gilles Talmasse,Martin Clotman,,Bram Desloovere,Pieter-Jan Zwaan,
Bracket Stage,Open,Bracket A,Quarter-final,Best of 3,Gratis pi(j)ntjes?,Twin G,Twin G,11,15,10,15,,,Kenneth Put,Steffen Schraeyen,,Zeno Goethals,Emilio Goethals,
Bracket Stage,Open,Bracket A,Quarter-final,Best of 3,Jefrie,99Dubbel0,99Dubbel0,12,15,13,15,,,Jeroen Laporte,Fred Libert,,Bram Verschoote,Thomas Savat,
Bracket Stage,Open,Bracket A,Quarter-final,Best of 3,Wibewabowebibo,Beltrando/Leleu,Wibewabowebibo,15,13,13,15,18,16,Stijn Slebos,Rens Elbertsen,,luc beltrando,leleu benoit,
Bracket Stage,Open,Bracket A,P9: Quarter-final,Best of 3,Twee stukken fruit,Konaikel Spaikel,Konaikel Spaikel,13,15,13,15,,,Lukas Deleu,Mathieu Vercruysse,,Konradin Müskens,Maikel Schils,
Bracket Stage,Open,Bracket A,P9: Quarter-final,Best of 3,Flaport/Baguet,No Big Diel,Flaport/Baguet,15,13,15,13,,,Floris Laporte,Jurre Baguet,,Jasper Hermsen,Fabian van Hummel,
Bracket Stage,Open,Bracket A,P9: Quarter-final,Best of 3,Turbo Kroket,NTN,Turbo Kroket,15,11,15,11,,,Florian Engelsing,Sam Beard,,Emile Steyaert,Jonas Noé,
Bracket Stage,Open,Bracket A,P9: Quarter-final,Best of 3,0.001 bonuspunt,The Spike Rangers,The Spike Rangers,15,8,12,15,10,15,Stijn Bakker,Daniel Horn,,Jonas Adriaenssens,Thomas Turner,
Bracket Stage,Open,Bracket A,Semi-final,Best of 3,Lefty in loading,Wibewabowebibo,Lefty in loading,15,4,15,6,,,Gilles Talmasse,Martin Clotman,,Stijn Slebos,Rens Elbertsen,
Bracket Stage,Open,Bracket A,Semi-final,Best of 3,Twin G,99Dubbel0,99Dubbel0,13,15,15,10,10,15,Zeno Goethals,Emilio Goethals,,Bram Verschoote,Thomas Savat,
Bracket Stage,Open,Bracket A,P5: Semi-final,Best of 3,Beltrando/Leleu,Spike Jam,Beltrando/Leleu,15,13,15,13,,,luc beltrando,leleu benoit,,Bram Desloovere,Pieter-Jan Zwaan,
Bracket Stage,Open,Bracket A,P5: Semi-final,Best of 3,Jefrie,Gratis pi(j)ntjes?,Jefrie,15,12,15,10,,,Jeroen Laporte,Fred Libert,,Kenneth Put,Steffen Schraeyen,
Bracket Stage,Open,Bracket A,P9: Semi-final,Best of 3,Konaikel Spaikel,The Spike Rangers,Konaikel Spaikel,15,9,15,11,,,Konradin Müskens,Maikel Schils,,Jonas Adriaenssens,Thomas Turner,
Bracket Stage,Open,Bracket A,P9: Semi-final,Best of 3,Flaport/Baguet,Turbo Kroket,Flaport/Baguet,15,13,15,12,,,Floris Laporte,Jurre Baguet,,Florian Engelsing,Sam Beard,
Bracket Stage,Open,Bracket A,P13: Semi-final,Best of 3,0.001 bonuspunt,Twee stukken fruit,Twee stukken fruit,18,16,7,15,10,15,Stijn Bakker,Daniel Horn,,Lukas Deleu,Mathieu Vercruysse,
Bracket Stage,Open,Bracket A,P13: Semi-final,Best of 3,NTN,No Big Diel,NTN,15,13,15,13,,,Emile Steyaert,Jonas Noé,,Jasper Hermsen,Fabian van Hummel,
Bracket Stage,Open,Bracket A,Final,Best of 3,Lefty in loading,99Dubbel0,Lefty in loading,15,4,15,10,,,Gilles Talmasse,Martin Clotman,,Bram Verschoote,Thomas Savat,
Bracket Stage,Open,Bracket A,P3: Final,Best of 3,Twin G,Wibewabowebibo,,18,21,,,,,Zeno Goethals,Emilio Goethals,,Stijn Slebos,Rens Elbertsen,
Bracket Stage,Open,Bracket A,P5: Final,Best of 3,Beltrando/Leleu,Jefrie,Beltrando/Leleu,15,7,1,0,,,luc beltrando,leleu benoit,,Jeroen Laporte,Fred Libert,
Bracket Stage,Open,Bracket A,P7: Final,Best of 3,Gratis pi(j)ntjes?,Spike Jam,Spike Jam,10,15,10,15,,,Kenneth Put,Steffen Schraeyen,,Bram Desloovere,Pieter-Jan Zwaan,
Bracket Stage,Open,Bracket A,P9: Final,Best of 3,Konaikel Spaikel,Flaport/Baguet,,0,1,,,,,Konradin Müskens,Maikel Schils,,Floris Laporte,Jurre Baguet,
Bracket Stage,Open,Bracket A,P11: Final,Best of 3,Turbo Kroket,The Spike Rangers,Turbo Kroket,15,11,15,12,,,Florian Engelsing,Sam Beard,,Jonas Adriaenssens,Thomas Turner,
Bracket Stage,Open,Bracket A,P13: Final,Best of 3,Twee stukken fruit,NTN,Twee stukken fruit,16,18,15,13,15,13,Lukas Deleu,Mathieu Vercruysse,,Emile Steyaert,Jonas Noé,
Bracket Stage,Open,Bracket A,P15: Final,Best of 3,No Big Diel,0.001 bonuspunt,0.001 bonuspunt,13,15,0,15,,,Jasper Hermsen,Fabian van Hummel,,Stijn Bakker,Daniel Horn,
Bracket Stage,Open,Bracket B,Semi-final,Best of 3,Lobi do Sul🇸🇷🇧🇷,The mullet boys,Lobi do Sul🇸🇷🇧🇷,1,0,1,0,,,Jonas Debusschere,Bram Proost,,Diederik Reyniers,Robin van Reusel,
Bracket Stage,Open,Bracket B,Semi-final,Best of 3,Isjan,Spikachu,Isjan,1,0,1,0,,,Jan Weyts,Isja Puissant,,Alexis Remeysen,cédric willems,
Bracket Stage,Open,Bracket B,Final,Best of 3,Lobi do Sul🇸🇷🇧🇷,Isjan,Isjan,0,1,0,1,,,Jonas Debusschere,Bram Proost,,Jan Weyts,Isja Puissant,
Bracket Stage,Open,Bracket B,P3: Final,Best of 3,Spikachu,The mullet boys,The mullet boys,0,1,0,1,,,Alexis Remeysen,cédric willems,,Diederik Reyniers,Robin van Reusel,
Group Stage,Women's Advanced,Group A,1,Single game,C'est ok.,M&M’s,C'est ok.,15,4,,,,,Jade Lacombe,Inès Paysan,,Melene Marynissen,Marthe Michielsen,
Group Stage,Women's Advanced,Group A,1,Single game,Amy / Marie,Call the midwife,Amy / Marie,15,6,,,,,Amy Campbell,Marie Jubault,,Tess Mogensen,Lien Keersse,
Group Stage,Women's Advanced,Group B,1,Single game,Aaaaaah sh*t,Diel or no Diel,Aaaaaah sh*t,15,8,,,,,Britt Vankemenade,Marie-Alexia Teisseyre,,Shauny Dieltjes,Shannon Dieltjes,
Group Stage,Women's Advanced,Group B,1,Single game,Freckle Force🔥,Bidi by Lidl,Freckle Force🔥,15,5,,,,,Mady Smit,Roos van der Wielen,,Brenda Saeys,Bieke Wynant,
Group Stage,Women's Advanced,Group C,1,Single game,AK,Undercover,AK,15,3,,,,,jana vandesijpe,Riet D'hoore,,suzanne slob,Agnes Berveling,
Group Stage,Women's Advanced,Group C,1,Single game,Gro-go-go!,DeRaMiNi,Gro-go-go!,15,2,,,,,Linde Van Wambeke,Sophie Bouma,,Demi Dewamme,Rani T'Kint,
Group Stage,Women's Advanced,Group A,2,Single game,C'est ok.,Call the midwife,C'est ok.,15,3,,,,,Jade Lacombe,Inès Paysan,,Tess Mogensen,Lien Keersse,
Group Stage,Women's Advanced,Group A,2,Single game,Wannabe TWINZ,M&M’s,Wannabe TWINZ,15,4,,,,,Tatiana Delbecke,Elise Van der Stichelen,,Melene Marynissen,Marthe Michielsen,
Group Stage,Women's Advanced,Group B,2,Single game,Aaaaaah sh*t,Bidi by Lidl,Aaaaaah sh*t,15,4,,,,,Britt Vankemenade,Marie-Alexia Teisseyre,,Brenda Saeys,Bieke Wynant,
Group Stage,Women's Advanced,Group B,2,Single game,Angels Landing,Diel or no Diel,Diel or no Diel,3,15,,,,,Lotte Verbeke,Jana Laporte,,Shauny Dieltjes,Shannon Dieltjes,
Group Stage,Women's Advanced,Group C,2,Single game,AK,DeRaMiNi,AK,15,4,,,,,jana vandesijpe,Riet D'hoore,,Demi Dewamme,Rani T'Kint,
Group Stage,Women's Advanced,Group C,2,Single game,Can't touch this,Undercover,Can't touch this,15,11,,,,,Joni Neyens,Elien Alderweireldt,,suzanne slob,Agnes Berveling,
Group Stage,Women's Advanced,Group A,3,Single game,C'est ok.,Wannabe TWINZ,C'est ok.,15,14,,,,,Jade Lacombe,Inès Paysan,,Tatiana Delbecke,Elise Van der Stichelen,
Group Stage,Women's Advanced,Group A,3,Single game,Amy / Marie,M&M’s,Amy / Marie,15,5,,,,,Amy Campbell,Marie Jubault,,Melene Marynissen,Marthe Michielsen,
Group Stage,Women's Advanced,Group B,3,Single game,Aaaaaah sh*t,Angels Landing,Aaaaaah sh*t,15,4,,,,,Britt Vankemenade,Marie-Alexia Teisseyre,,Lotte Verbeke,Jana Laporte,
Group Stage,Women's Advanced,Group B,3,Single game,Freckle Force🔥,Diel or no Diel,Diel or no Diel,10,15,,,,,Mady Smit,Roos van der Wielen,,Shauny Dieltjes,Shannon Dieltjes,
Group Stage,Women's Advanced,Group C,3,Single game,AK,Can't touch this,AK,15,8,,,,,jana vandesijpe,Riet D'hoore,,Joni Neyens,Elien Alderweireldt,
Group Stage,Women's Advanced,Group C,3,Single game,Gro-go-go!,Undercover,Gro-go-go!,15,4,,,,,Linde Van Wambeke,Sophie Bouma,,suzanne slob,Agnes Berveling,
Group Stage,Women's Advanced,Group A,4,Single game,Amy / Marie,Wannabe TWINZ,Wannabe TWINZ,6,15,,,,,Amy Campbell,Marie Jubault,,Tatiana Delbecke,Elise Van der Stichelen,
Group Stage,Women's Advanced,Group A,4,Single game,Call the midwife,M&M’s,M&M’s,10,15,,,,,Tess Mogensen,Lien Keersse,,Melene Marynissen,Marthe Michielsen,
Group Stage,Women's Advanced,Group B,4,Single game,Freckle Force🔥,Angels Landing,Freckle Force🔥,15,2,,,,,Mady Smit,Roos van der Wielen,,Lotte Verbeke,Jana Laporte,
Group Stage,Women's Advanced,Group B,4,Single game,Bidi by Lidl,Diel or no Diel,Diel or no Diel,6,15,,,,,Brenda Saeys,Bieke Wynant,,Shauny Dieltjes,Shannon Dieltjes,
Group Stage,Women's Advanced,Group C,4,Single game,Gro-go-go!,Can't touch this,Gro-go-go!,15,11,,,,,Linde Van Wambeke,Sophie Bouma,,Joni Neyens,Elien Alderweireldt,
Group Stage,Women's Advanced,Group C,4,Single game,DeRaMiNi,Undercover,Undercover,13,15,,,,,Demi Dewamme,Rani T'Kint,,suzanne slob,Agnes Berveling,
Group Stage,Women's Advanced,Group A,5,Single game,C'est ok.,Amy / Marie,C'est ok.,15,9,,,,,Jade Lacombe,Inès Paysan,,Amy Campbell,Marie Jubault,
Group Stage,Women's Advanced,Group A,5,Single game,Wannabe TWINZ,Call the midwife,Wannabe TWINZ,15,5,,,,,Tatiana Delbecke,Elise Van der Stichelen,,Tess Mogensen,Lien Keersse,
Group Stage,Women's Advanced,Group B,5,Single game,Aaaaaah sh*t,Freckle Force🔥,Aaaaaah sh*t,15,14,,,,,Britt Vankemenade,Marie-Alexia Teisseyre,,Mady Smit,Roos van der Wielen,
