Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team B - Player 1,Team B - Player 2,Team B - Player 3
Group Stage,Open Advanced,Group E,10,Single game,Bilingual,Vader Francis,Vader Francis,4,15,,,,,Axel Potiers,Jan Weyts,,Lander Vansteeland,Dieter Degryse,
Bracket Stage,Open Advanced,Bracket A,Round of 16,Best of 3,Les Canards Borains,Grashoppers,Les Canards Borains,,,15,3,15,4,Pierre Ghijselings,Thomas Goldenberg,,Dietrich Janssens,Lenny Mangelschots,
Bracket Stage,Open Advanced,Bracket A,Round of 16,Best of 3,Moeder Veerle,Bilingual,Moeder Veerle,15,6,15,6,,,Robbe Coussement,Jan Debusschere,,Axel Potiers,Jan Weyts,
Bracket Stage,Open Advanced,Bracket A,Round of 16,Best of 3,Zuid-Amerikaans wapitihertj,Vader Francis,Zuid-Amerikaans wapitihertj,15,2,15,2,,,Rani T'Kint,Olivier Le Jeune,,Lander Vansteeland,Dieter Degryse,
Bracket Stage,Open Advanced,Bracket A,Round of 16,Best of 3,Eindelijk nog eens op training geraakt,Toeternitoe,Eindelijk nog eens op training geraakt,15,6,15,10,15,8,Laurens Saenen,Timon Evenblij,,Joppe Mantels,Joshua  Mantels,
Bracket Stage,Open Advanced,Bracket A,Round of 16,Best of 3,Schellelie,Team extreme LHH,Schellelie,15,7,15,9,,,Michiel  Lelie,Erik Schellekens,,Arne Van den bergh,niko Beyens,
Bracket Stage,Open Advanced,Bracket A,Round of 16,Best of 3,Spothomies,Merci Thierry,Spothomies,15,12,16,14,,,Jente Simoens,Jonas Noé,,Niels Vermeersch,Decorte Willem,
Bracket Stage,Open Advanced,Bracket A,Round of 16,Best of 3,Gisteren waren we beter,Trash pandas,Gisteren waren we beter,15,10,15,13,,,Rutger Roos,Bart Van der Flaas,,Tabita Latruwe,Matthias Van Den Bergh,
Bracket Stage,Open Advanced,Bracket A,Round of 16,Best of 3,De Tieters,Babydroppers,Babydroppers,8,15,8,15,,,Elien Polfliet,Laura Leyssens,,Tess Mogensen,Sara Van Bruyssel,
Bracket Stage,Open Advanced,Bracket A,Quarter-final,Best of 3,Les Canards Borains,Babydroppers,Les Canards Borains,15,7,15,9,,,Pierre Ghijselings,Thomas Goldenberg,,Tess Mogensen,Sara Van Bruyssel,
Bracket Stage,Open Advanced,Bracket A,Quarter-final,Best of 3,Moeder Veerle,Gisteren waren we beter,Moeder Veerle,15,13,15,12,,,Robbe Coussement,Jan Debusschere,,Rutger Roos,Bart Van der Flaas,
Bracket Stage,Open Advanced,Bracket A,Quarter-final,Best of 3,Zuid-Amerikaans wapitihertj,Spothomies,Zuid-Amerikaans wapitihertj,15,9,5,15,17,15,Rani T'Kint,Olivier Le Jeune,,Jente Simoens,Jonas Noé,
Bracket Stage,Open Advanced,Bracket A,Quarter-final,Best of 3,Eindelijk nog eens op training geraakt,Schellelie,Schellelie,15,10,8,15,10,15,Laurens Saenen,Timon Evenblij,,Michiel  Lelie,Erik Schellekens,
Bracket Stage,Open Advanced,Bracket A,P9: Quarter-final,Best of 3,De Tieters,Grashoppers,De Tieters,15,6,15,3,,,Elien Polfliet,Laura Leyssens,,Dietrich Janssens,Lenny Mangelschots,
Bracket Stage,Open Advanced,Bracket A,P9: Quarter-final,Best of 3,Trash pandas,Bilingual,Bilingual,8,15,18,16,5,15,Tabita Latruwe,Matthias Van Den Bergh,,Axel Potiers,Jan Weyts,
Bracket Stage,Open Advanced,Bracket A,P9: Quarter-final,Best of 3,Merci Thierry,Vader Francis,Merci Thierry,15,13,15,6,,,Niels Vermeersch,Decorte Willem,,Lander Vansteeland,Dieter Degryse,
Bracket Stage,Open Advanced,Bracket A,P9: Quarter-final,Best of 3,Team extreme LHH,Toeternitoe,Toeternitoe,11,15,10,15,,,Arne Van den bergh,niko Beyens,,Joppe Mantels,Joshua  Mantels,
Bracket Stage,Open Advanced,Bracket A,Semi-final,Best of 3,Les Canards Borains,Schellelie,Les Canards Borains,15,8,15,9,,,Pierre Ghijselings,Thomas Goldenberg,,Michiel  Lelie,Erik Schellekens,
Bracket Stage,Open Advanced,Bracket A,Semi-final,Best of 3,Moeder Veerle,Zuid-Amerikaans wapitihertj,Zuid-Amerikaans wapitihertj,9,15,11,15,,,Robbe Coussement,Jan Debusschere,,Rani T'Kint,Olivier Le Jeune,
Bracket Stage,Open Advanced,Bracket A,P5: Semi-final,Best of 3,Eindelijk nog eens op training geraakt,Babydroppers,Eindelijk nog eens op training geraakt,15,10,11,15,15,13,Laurens Saenen,Timon Evenblij,,Tess Mogensen,Sara Van Bruyssel,
Bracket Stage,Open Advanced,Bracket A,P5: Semi-final,Best of 3,Spothomies,Gisteren waren we beter,Spothomies,15,12,15,11,,,Jente Simoens,Jonas Noé,,Rutger Roos,Bart Van der Flaas,
Bracket Stage,Open Advanced,Bracket A,P9: Semi-final,Best of 3,De Tieters,Toeternitoe,Toeternitoe,11,15,13,15,,,Elien Polfliet,Laura Leyssens,,Joppe Mantels,Joshua  Mantels,
Bracket Stage,Open Advanced,Bracket A,P9: Semi-final,Best of 3,Bilingual,Merci Thierry,Merci Thierry,12,15,13,15,,,Axel Potiers,Jan Weyts,,Niels Vermeersch,Decorte Willem,
Bracket Stage,Open Advanced,Bracket A,P13: Semi-final,Best of 3,Team extreme LHH,Grashoppers,Team extreme LHH,15,11,14,16,15,6,Arne Van den bergh,niko Beyens,,Dietrich Janssens,Lenny Mangelschots,
Bracket Stage,Open Advanced,Bracket A,P13: Semi-final,Best of 3,Vader Francis,Trash pandas,Trash pandas,10,15,13,15,,,Lander Vansteeland,Dieter Degryse,,Tabita Latruwe,Matthias Van Den Bergh,
Bracket Stage,Open Advanced,Bracket A,Final,Best of 3,Les Canards Borains,Zuid-Amerikaans wapitihertj,Les Canards Borains,15,12,15,12,,,Pierre Ghijselings,Thomas Goldenberg,,Rani T'Kint,Olivier Le Jeune,
Bracket Stage,Open Advanced,Bracket A,P3: Final,Best of 3,Moeder Veerle,Schellelie,Moeder Veerle,15,11,15,8,,,Robbe Coussement,Jan Debusschere,,Michiel  Lelie,Erik Schellekens,
Bracket Stage,Open Advanced,Bracket A,P5: Final,Best of 3,Eindelijk nog eens op training geraakt,Spothomies,Spothomies,4,15,11,15,,,Laurens Saenen,Timon Evenblij,,Jente Simoens,Jonas Noé,
Bracket Stage,Open Advanced,Bracket A,P7: Final,Best of 3,Gisteren waren we beter,Babydroppers,Babydroppers,10,15,11,15,,,Rutger Roos,Bart Van der Flaas,,Tess Mogensen,Sara Van Bruyssel,
Bracket Stage,Open Advanced,Bracket A,P11: Final,Best of 3,Bilingual,De Tieters,Bilingual,15,13,10,15,15,13,Axel Potiers,Jan Weyts,,Elien Polfliet,Laura Leyssens,
Bracket Stage,Open Advanced,Bracket A,P13: Final,Best of 3,Team extreme LHH,Trash pandas,Team extreme LHH,15,8,10,15,17,15,Arne Van den bergh,niko Beyens,,Tabita Latruwe,Matthias Van Den Bergh,
Bracket Stage,Open Advanced,Bracket A,P15: Final,Best of 3,Vader Francis,Grashoppers,Vader Francis,15,12,15,4,,,Lander Vansteeland,Dieter Degryse,,Dietrich Janssens,Lenny Mangelschots,
Bracket Stage,Open Advanced,Bracket B,Round of 16,Single game,Frietjes met vidée,Team Cox,Frietjes met vidée,2,0,,,,,Persona Random,Sven Willems,,Fien Lelie,Arno Maeckelberghe,
Bracket Stage,Open Advanced,Bracket B,Quarter-final,Single game,Spike’jitos #2,Frietjes met vidée,Frietjes met vidée,1,2,,,,,Joke Dhaese,Lotte Moerman,,Persona Random,Sven Willems,
Bracket Stage,Open Advanced,Bracket B,Quarter-final,Single game,Ruben en Jakob,Flappy Foxes 🦊,Ruben en Jakob,2,0,,,,,Ruben Biesbrouck,George Rooney,,Benjamin Van Roozendael,Matthijs Waumans,
Bracket Stage,Open Advanced,Bracket B,Quarter-final,Single game,Spike’jitos #1,L-team,Spike’jitos #1,2,0,,,,,Anke Moenaert,Ode Vereecke,,Jerre Latruwe,Emilie Leplae,
Bracket Stage,Open Advanced,Bracket B,Quarter-final,Single game,Ne kleine mee mayoneis,De platte hand,De platte hand,0,2,,,,,Dennis Van Den Bergh,Johannes Van Den Bergh,,Niels  Defoor,Arno Verhelst,
Bracket Stage,Open Advanced,Bracket B,Semi-final,Single game,Frietjes met vidée,De platte hand,Frietjes met vidée,2,1,,,,,Persona Random,Sven Willems,,Niels  Defoor,Arno Verhelst,
Bracket Stage,Open Advanced,Bracket B,Semi-final,Single game,Ruben en Jakob,Spike’jitos #1,Ruben en Jakob,2,1,,,,,Ruben Biesbrouck,George Rooney,,Anke Moenaert,Ode Vereecke,
Bracket Stage,Open Advanced,Bracket B,P5: Semi-final,Single game,Ne kleine mee mayoneis,Spike’jitos #2,Ne kleine mee mayoneis,2,0,,,,,Dennis Van Den Bergh,Johannes Van Den Bergh,,Joke Dhaese,Lotte Moerman,
Bracket Stage,Open Advanced,Bracket B,P5: Semi-final,Single game,L-team,Flappy Foxes 🦊,L-team,3,0,,,,,Jerre Latruwe,Emilie Leplae,,Benjamin Van Roozendael,Matthijs Waumans,
Bracket Stage,Open Advanced,Bracket B,Final,Single game,Frietjes met vidée,Ruben en Jakob,Frietjes met vidée,2,1,,,,,Persona Random,Sven Willems,,Ruben Biesbrouck,George Rooney,
Bracket Stage,Open Advanced,Bracket B,P3: Final,Single game,Spike’jitos #1,De platte hand,De platte hand,1,2,,,,,Anke Moenaert,Ode Vereecke,,Niels  Defoor,Arno Verhelst,
Bracket Stage,Open Advanced,Bracket B,P5: Final,Single game,Ne kleine mee mayoneis,L-team,Ne kleine mee mayoneis,2,0,,,,,Dennis Van Den Bergh,Johannes Van Den Bergh,,Jerre Latruwe,Emilie Leplae,
