Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team B - Player 1,Team B - Player 2,Team B - Player 3
Pool Play,Open Pro,Pool K,2,Single game,CRO Fall Damage,True,CRO Fall Damage,21,7,,,,,Chris Brown,Tyler Babin,,Artie Singer,Jack coolbaugh,
Pool Play,Open Pro,Pool K,2,Single game,PBR Sleepy in Seattle,Nittany Nation,PBR Sleepy in Seattle,21,18,,,,,Brian Perlson,Michael Capobianco,,Tyler Keener,Henry Pleszkoch,
Pool Play,Open Pro,Pool L,2,Single game,Project Roundnet,ya tu sabe,Project Roundnet,21,16,,,,,Samuel Corey,Josh Esposo,,Thomas Hoffman,David Gonzales,
Pool Play,Open Pro,Pool L,2,Single game,Duncan and Aidan,Water Boiz,Duncan and Aidan,21,9,,,,,Dennis Joseph,Jared Bingham,,Rafi Moldovsky,Joel Morrell,
Pool Play,Open Pro,Pool M,2,Single game,The Prince,CRO Weather Nerfed,The Prince,21,11,,,,,Maxime Prince,Samuel Prince,,Leonardo Tullo,Adrian Garcea,
Pool Play,Open Pro,Pool M,2,Single game,Fa(s)t 🧌,Jelly,Jelly,15,21,,,,,Joey Reynolds,Clifford Amadeo LeVeque,,Joel Lapp,Micah Zimmerman,
Pool Play,Open Pro,Pool N,2,Single game,DYN,Buchanan/Dantowitz,DYN,21,17,,,,,Demitri Forand,Henry Pilliod,,John Buchanan,Ezra Dantowitz,
Pool Play,Open Pro,Pool N,2,Single game,Bev’d Up,Yucky Duckies,Bev’d Up,21,17,,,,,Sean Brown,Nate KT,,alex stan,A.j. Martin,
Pool Play,Open Pro,Pool O,2,Single game,Eternal Atake,Carter/Ulrich,Eternal Atake,21,11,,,,,Reid Lampert,Kurt Lannetti,,Brody Ulrich,Mitchell Carter,
Pool Play,Open Pro,Pool O,2,Single game,Global Citizens,GNALR,Global Citizens,21,18,,,,,Maxwell Gunneson,Connor Prelich,,Sam Mccune,Alex Newton,
Pool Play,Open Pro,Pool P,2,Single game,Sunday Special,LL Unfinished Business,Sunday Special,21,19,,,,,Owen Bass,Peter Lu,,Josh DiDonato,Ryan Paul,
Pool Play,Open Pro,Pool P,2,Single game,Hot n Ready,Asioneer,Hot n Ready,21,15,,,,,Nick Evanko,Rendall Weaver,,CHOU PO-JUI,Jerry Lee,
Pool Play,Open Pro,Pool A,3,Single game,Rogue,Cigar Boys,Rogue,21,17,,,,,Ryan Marino,Thomas Hamilton,,Grant Laughlin,Dan Abrams,
Pool Play,Open Pro,Pool A,3,Single game,Critical Hit,Boat Carriers,Critical Hit,21,13,,,,,Justin Barr,Vincent Mathieu,,Matthew Burrows,Brayden Latham,
Pool Play,Open Pro,Pool B,3,Single game,Judgment Day,TRP Mermaid Sparkle,Judgment Day,21,16,,,,,fredric hinkle,Gabriel Finocchi,,Noah Luskus,Christian Bennett,
Pool Play,Open Pro,Pool B,3,Single game,Pantalons de pyj,MIDDS,MIDDS,13,21,,,,,Élie Pilon,Lou Paradis,,Dawson Morgan,Caleb Cummings,
Pool Play,Open Pro,Pool C,3,Single game,TRP Spotless,TRP Mammoth,TRP Spotless,21,15,,,,,Ryan Gross,Joe Bondi,,Ali Jenki,Clark Marshall,
Pool Play,Open Pro,Pool C,3,Single game,Bot House,Tube Steaks,Bot House,21,17,,,,,West Peterson,Owen Lippman,,Skyler Sebring,Emerson Dean,
Pool Play,Open Pro,Pool D,3,Single game,Bad Combo,Kingdom Come,Bad Combo,21,16,,,,,Rahul Murthy,Will Picone,,Grant Klapwijk,Matthew Cole,
Pool Play,Open Pro,Pool D,3,Single game,Profit Boost,Hilltop,Profit Boost,21,12,,,,,Justin Shaytar,Kieran Rose,,Cole Model,Max Model,
Pool Play,Open Pro,Pool E,3,Single game,Lazy,Death by a Thousand Cuts,Lazy,21,19,,,,,Cade Larson,Luke Marshall,,Charles Tipton,Jake Goodnow,
Pool Play,Open Pro,Pool E,3,Single game,Come and Go,Nelson Mattdela,Come and Go,21,16,,,,,Jake Mottershead,Mike Garrett,,Michael Nelson,Matthew Morelli,
Pool Play,Open Pro,Pool F,3,Single game,What’s cooking good looking,Ricky & Charles,What’s cooking good looking,21,16,,,,,Ryan Baillargeon,Josh Fragiacomo,,Charles Mordacq,Ricky Santiago,
Pool Play,Open Pro,Pool F,3,Single game,Wills/Wilson,Quick Draw,Wills/Wilson,25,24,,,,,Nate Wilson,Grayson M  Wills,,Pat Marinich,Caleb White,
Pool Play,Open Pro,Pool G,3,Single game,Autonomous,Meatballs,Meatballs,17,21,,,,,Tyler Fernandez,Chase Meyer,,Joey Maichen,Lucas Pruett,
Pool Play,Open Pro,Pool G,3,Single game,Griddy Guys,Do2,Griddy Guys,21,17,,,,,Tim Lacagnina,Rob's Traveler,,Spencer Argenna,David Rowlands,
Pool Play,Open Pro,Pool H,3,Single game,Jersey Boyz,Might Not Show,Jersey Boyz,21,12,,,,,Corey Weiss,Matt Spolarich,,Josh Hutko,Austin Ha,
Pool Play,Open Pro,Pool H,3,Single game,Meateerballs,HIGH,Meateerballs,22,20,,,,,Connor Nelson,Javier Vidal,,Dalton Gilder,Brandon Stokes,
Pool Play,Open Pro,Pool I,3,Single game,Shorter & Taller,Limitless Faith,Limitless Faith,16,21,,,,,Andrew Sullivan,Caleb Shorter,,Ethan Domster,Andrew Raber,
Pool Play,Open Pro,Pool I,3,Single game,The 64th Team,CRO Reverse Funnel,The 64th Team,21,17,,,,,Sam Bunze,Luke Repass,,Nicholas Puopolo,Nathan Goh,
Pool Play,Open Pro,Pool J,3,Single game,Evasive Maneuvers,Handsome Man Fans,Evasive Maneuvers,21,15,,,,,Jenson Miller,Michael Barkman,,Liam Sherron,Calvin Smith,
Pool Play,Open Pro,Pool J,3,Single game,Rimi Olimpiskais,Butter Me Up,Rimi Olimpiskais,24,22,,,,,Archie Powell,Dan Bonowski,,James Ledbetter,kevin cadle,
Pool Play,Open Pro,Pool K,3,Single game,CRO Fall Damage,PBR Sleepy in Seattle,CRO Fall Damage,21,14,,,,,Chris Brown,Tyler Babin,,Brian Perlson,Michael Capobianco,
Pool Play,Open Pro,Pool K,3,Single game,True,Nittany Nation,True,21,16,,,,,Artie Singer,Jack coolbaugh,,Tyler Keener,Henry Pleszkoch,
Pool Play,Open Pro,Pool L,3,Single game,Project Roundnet,Duncan and Aidan,Duncan and Aidan,15,21,,,,,Samuel Corey,Josh Esposo,,Dennis Joseph,Jared Bingham,
Pool Play,Open Pro,Pool L,3,Single game,ya tu sabe,Water Boiz,Water Boiz,21,23,,,,,Thomas Hoffman,David Gonzales,,Rafi Moldovsky,Joel Morrell,
Pool Play,Open Pro,Pool M,3,Single game,The Prince,Fa(s)t 🧌,The Prince,21,18,,,,,Maxime Prince,Samuel Prince,,Joey Reynolds,Clifford Amadeo LeVeque,
Pool Play,Open Pro,Pool M,3,Single game,CRO Weather Nerfed,Jelly,Jelly,18,21,,,,,Leonardo Tullo,Adrian Garcea,,Joel Lapp,Micah Zimmerman,
Pool Play,Open Pro,Pool N,3,Single game,DYN,Bev’d Up,DYN,21,15,,,,,Demitri Forand,Henry Pilliod,,Sean Brown,Nate KT,
Pool Play,Open Pro,Pool N,3,Single game,Buchanan/Dantowitz,Yucky Duckies,Buchanan/Dantowitz,21,17,,,,,John Buchanan,Ezra Dantowitz,,alex stan,A.j. Martin,
Pool Play,Open Pro,Pool O,3,Single game,Eternal Atake,Global Citizens,Eternal Atake,24,22,,,,,Reid Lampert,Kurt Lannetti,,Maxwell Gunneson,Connor Prelich,
Pool Play,Open Pro,Pool O,3,Single game,Carter/Ulrich,GNALR,GNALR,18,21,,,,,Brody Ulrich,Mitchell Carter,,Sam Mccune,Alex Newton,
Pool Play,Open Pro,Pool P,3,Single game,Sunday Special,Hot n Ready,Sunday Special,21,17,,,,,Owen Bass,Peter Lu,,Nick Evanko,Rendall Weaver,
Pool Play,Open Pro,Pool P,3,Single game,LL Unfinished Business,Asioneer,Asioneer,12,21,,,,,Josh DiDonato,Ryan Paul,,CHOU PO-JUI,Jerry Lee,
Pool Play,Open Pro,Pool A,4,Single game,Rogue,Boat Carriers,Rogue,21,10,,,,,Ryan Marino,Thomas Hamilton,,Matthew Burrows,Brayden Latham,
Pool Play,Open Pro,Pool A,4,Single game,Cigar Boys,Critical Hit,Critical Hit,19,21,,,,,Grant Laughlin,Dan Abrams,,Justin Barr,Vincent Mathieu,
Pool Play,Open Pro,Pool B,4,Single game,Judgment Day,MIDDS,Judgment Day,25,24,,,,,fredric hinkle,Gabriel Finocchi,,Dawson Morgan,Caleb Cummings,
Pool Play,Open Pro,Pool B,4,Single game,TRP Mermaid Sparkle,Pantalons de pyj,TRP Mermaid Sparkle,21,18,,,,,Noah Luskus,Christian Bennett,,Élie Pilon,Lou Paradis,
Pool Play,Open Pro,Pool C,4,Single game,TRP Spotless,Tube Steaks,TRP Spotless,21,8,,,,,Ryan Gross,Joe Bondi,,Skyler Sebring,Emerson Dean,
Pool Play,Open Pro,Pool C,4,Single game,TRP Mammoth,Bot House,Bot House,21,23,,,,,Ali Jenki,Clark Marshall,,West Peterson,Owen Lippman,
Pool Play,Open Pro,Pool D,4,Single game,Bad Combo,Hilltop,Bad Combo,21,17,,,,,Rahul Murthy,Will Picone,,Cole Model,Max Model,
Pool Play,Open Pro,Pool D,4,Single game,Kingdom Come,Profit Boost,Kingdom Come,21,19,,,,,Grant Klapwijk,Matthew Cole,,Justin Shaytar,Kieran Rose,
Pool Play,Open Pro,Pool E,4,Single game,Lazy,Nelson Mattdela,Lazy,21,18,,,,,Cade Larson,Luke Marshall,,Michael Nelson,Matthew Morelli,
Pool Play,Open Pro,Pool E,4,Single game,Death by a Thousand Cuts,Come and Go,Come and Go,15,21,,,,,Charles Tipton,Jake Goodnow,,Jake Mottershead,Mike Garrett,
Pool Play,Open Pro,Pool F,4,Single game,What’s cooking good looking,Quick Draw,What’s cooking good looking,21,15,,,,,Ryan Baillargeon,Josh Fragiacomo,,Pat Marinich,Caleb White,
Pool Play,Open Pro,Pool F,4,Single game,Ricky & Charles,Wills/Wilson,Ricky & Charles,21,18,,,,,Charles Mordacq,Ricky Santiago,,Nate Wilson,Grayson M  Wills,
Pool Play,Open Pro,Pool G,4,Single game,Autonomous,Do2,Autonomous,21,16,,,,,Tyler Fernandez,Chase Meyer,,Spencer Argenna,David Rowlands,
Pool Play,Open Pro,Pool G,4,Single game,Meatballs,Griddy Guys,Griddy Guys,11,21,,,,,Joey Maichen,Lucas Pruett,,Tim Lacagnina,Rob's Traveler,
Pool Play,Open Pro,Pool H,4,Single game,Jersey Boyz,HIGH,Jersey Boyz,21,14,,,,,Corey Weiss,Matt Spolarich,,Dalton Gilder,Brandon Stokes,
Pool Play,Open Pro,Pool H,4,Single game,Might Not Show,Meateerballs,Meateerballs,9,21,,,,,Josh Hutko,Austin Ha,,Connor Nelson,Javier Vidal,
Pool Play,Open Pro,Pool I,4,Single game,Shorter & Taller,CRO Reverse Funnel,Shorter & Taller,21,17,,,,,Andrew Sullivan,Caleb Shorter,,Nicholas Puopolo,Nathan Goh,
Pool Play,Open Pro,Pool I,4,Single game,Limitless Faith,The 64th Team,Limitless Faith,21,16,,,,,Ethan Domster,Andrew Raber,,Sam Bunze,Luke Repass,
Pool Play,Open Pro,Pool J,4,Single game,Evasive Maneuvers,Butter Me Up,Evasive Maneuvers,21,10,,,,,Jenson Miller,Michael Barkman,,James Ledbetter,kevin cadle,
Pool Play,Open Pro,Pool J,4,Single game,Handsome Man Fans,Rimi Olimpiskais,Handsome Man Fans,21,18,,,,,Liam Sherron,Calvin Smith,,Archie Powell,Dan Bonowski,
Pool Play,Open Pro,Pool K,4,Single game,CRO Fall Damage,Nittany Nation,CRO Fall Damage,21,18,,,,,Chris Brown,Tyler Babin,,Tyler Keener,Henry Pleszkoch,
Pool Play,Open Pro,Pool K,4,Single game,PBR Sleepy in Seattle,True,True,20,22,,,,,Brian Perlson,Michael Capobianco,,Artie Singer,Jack coolbaugh,
Pool Play,Open Pro,Pool L,4,Single game,Project Roundnet,Water Boiz,Project Roundnet,21,13,,,,,Samuel Corey,Josh Esposo,,Rafi Moldovsky,Joel Morrell,
Pool Play,Open Pro,Pool L,4,Single game,Duncan and Aidan,ya tu sabe,Duncan and Aidan,24,22,,,,,Dennis Joseph,Jared Bingham,,Thomas Hoffman,David Gonzales,
Pool Play,Open Pro,Pool M,4,Single game,The Prince,Jelly,The Prince,21,16,,,,,Maxime Prince,Samuel Prince,,Joel Lapp,Micah Zimmerman,
Pool Play,Open Pro,Pool M,4,Single game,Fa(s)t 🧌,CRO Weather Nerfed,Fa(s)t 🧌,21,16,,,,,Joey Reynolds,Clifford Amadeo LeVeque,,Leonardo Tullo,Adrian Garcea,
Pool Play,Open Pro,Pool N,4,Single game,DYN,Yucky Duckies,DYN,21,14,,,,,Demitri Forand,Henry Pilliod,,alex stan,A.j. Martin,
Pool Play,Open Pro,Pool N,4,Single game,Bev’d Up,Buchanan/Dantowitz,Buchanan/Dantowitz,18,21,,,,,Sean Brown,Nate KT,,John Buchanan,Ezra Dantowitz,
Pool Play,Open Pro,Pool O,4,Single game,Eternal Atake,GNALR,Eternal Atake,21,18,,,,,Reid Lampert,Kurt Lannetti,,Sam Mccune,Alex Newton,
Pool Play,Open Pro,Pool O,4,Single game,Global Citizens,Carter/Ulrich,Carter/Ulrich,23,25,,,,,Maxwell Gunneson,Connor Prelich,,Brody Ulrich,Mitchell Carter,
Pool Play,Open Pro,Pool P,4,Single game,Sunday Special,Asioneer,Sunday Special,21,16,,,,,Owen Bass,Peter Lu,,CHOU PO-JUI,Jerry Lee,
Pool Play,Open Pro,Pool P,4,Single game,Hot n Ready,LL Unfinished Business,Hot n Ready,21,18,,,,,Nick Evanko,Rendall Weaver,,Josh DiDonato,Ryan Paul,
Pool Play,Open Pro,Pool A,5,Single game,Rogue,Critical Hit,Rogue,21,19,,,,,Ryan Marino,Thomas Hamilton,,Justin Barr,Vincent Mathieu,
Pool Play,Open Pro,Pool A,5,Single game,Cigar Boys,Boat Carriers,Boat Carriers,19,21,,,,,Grant Laughlin,Dan Abrams,,Matthew Burrows,Brayden Latham,
Pool Play,Open Pro,Pool B,5,Single game,Judgment Day,Pantalons de pyj,Judgment Day,21,13,,,,,fredric hinkle,Gabriel Finocchi,,Élie Pilon,Lou Paradis,
Pool Play,Open Pro,Pool B,5,Single game,TRP Mermaid Sparkle,MIDDS,TRP Mermaid Sparkle,21,19,,,,,Noah Luskus,Christian Bennett,,Dawson Morgan,Caleb Cummings,
Pool Play,Open Pro,Pool C,5,Single game,TRP Spotless,Bot House,Bot House,19,21,,,,,Ryan Gross,Joe Bondi,,West Peterson,Owen Lippman,
Pool Play,Open Pro,Pool C,5,Single game,TRP Mammoth,Tube Steaks,Tube Steaks,19,21,,,,,Ali Jenki,Clark Marshall,,Skyler Sebring,Emerson Dean,
Pool Play,Open Pro,Pool D,5,Single game,Bad Combo,Profit Boost,Bad Combo,21,15,,,,,Rahul Murthy,Will Picone,,Justin Shaytar,Kieran Rose,
Pool Play,Open Pro,Pool D,5,Single game,Kingdom Come,Hilltop,Kingdom Come,21,17,,,,,Grant Klapwijk,Matthew Cole,,Cole Model,Max Model,
Pool Play,Open Pro,Pool E,5,Single game,Lazy,Come and Go,Lazy,21,17,,,,,Cade Larson,Luke Marshall,,Jake Mottershead,Mike Garrett,
Pool Play,Open Pro,Pool E,5,Single game,Death by a Thousand Cuts,Nelson Mattdela,Death by a Thousand Cuts,21,14,,,,,Charles Tipton,Jake Goodnow,,Michael Nelson,Matthew Morelli,
Pool Play,Open Pro,Pool F,5,Single game,What’s cooking good looking,Wills/Wilson,What’s cooking good looking,21,14,,,,,Ryan Baillargeon,Josh Fragiacomo,,Nate Wilson,Grayson M  Wills,
Pool Play,Open Pro,Pool F,5,Single game,Ricky & Charles,Quick Draw,Quick Draw,22,24,,,,,Charles Mordacq,Ricky Santiago,,Pat Marinich,Caleb White,
Pool Play,Open Pro,Pool G,5,Single game,Autonomous,Griddy Guys,Autonomous,21,12,,,,,Tyler Fernandez,Chase Meyer,,Tim Lacagnina,Rob's Traveler,
Pool Play,Open Pro,Pool G,5,Single game,Meatballs,Do2,Meatballs,21,13,,,,,Joey Maichen,Lucas Pruett,,Spencer Argenna,David Rowlands,
Pool Play,Open Pro,Pool H,5,Single game,Jersey Boyz,Meateerballs,Meateerballs,15,21,,,,,Corey Weiss,Matt Spolarich,,Connor Nelson,Javier Vidal,
Pool Play,Open Pro,Pool H,5,Single game,Might Not Show,HIGH,Might Not Show,21,16,,,,,Josh Hutko,Austin Ha,,Dalton Gilder,Brandon Stokes,
Pool Play,Open Pro,Pool I,5,Single game,Shorter & Taller,The 64th Team,Shorter & Taller,21,11,,,,,Andrew Sullivan,Caleb Shorter,,Sam Bunze,Luke Repass,
Pool Play,Open Pro,Pool I,5,Single game,Limitless Faith,CRO Reverse Funnel,CRO Reverse Funnel,19,21,,,,,Ethan Domster,Andrew Raber,,Nicholas Puopolo,Nathan Goh,
Pool Play,Open Pro,Pool J,5,Single game,Evasive Maneuvers,Rimi Olimpiskais,Evasive Maneuvers,21,15,,,,,Jenson Miller,Michael Barkman,,Archie Powell,Dan Bonowski,
Pool Play,Open Pro,Pool J,5,Single game,Handsome Man Fans,Butter Me Up,Handsome Man Fans,21,12,,,,,Liam Sherron,Calvin Smith,,James Ledbetter,kevin cadle,
Pool Play,Open Pro,Pool K,5,Single game,CRO Fall Damage,True,CRO Fall Damage,21,19,,,,,Chris Brown,Tyler Babin,,Artie Singer,Jack coolbaugh,
Pool Play,Open Pro,Pool K,5,Single game,PBR Sleepy in Seattle,Nittany Nation,Nittany Nation,19,21,,,,,Brian Perlson,Michael Capobianco,,Tyler Keener,Henry Pleszkoch,
Pool Play,Open Pro,Pool L,5,Single game,Project Roundnet,ya tu sabe,Project Roundnet,23,21,,,,,Samuel Corey,Josh Esposo,,Thomas Hoffman,David Gonzales,
Pool Play,Open Pro,Pool L,5,Single game,Duncan and Aidan,Water Boiz,Duncan and Aidan,21,14,,,,,Dennis Joseph,Jared Bingham,,Rafi Moldovsky,Joel Morrell,
Pool Play,Open Pro,Pool M,5,Single game,The Prince,CRO Weather Nerfed,The Prince,21,12,,,,,Maxime Prince,Samuel Prince,,Leonardo Tullo,Adrian Garcea,
Pool Play,Open Pro,Pool M,5,Single game,Fa(s)t 🧌,Jelly,Jelly,16,21,,,,,Joey Reynolds,Clifford Amadeo LeVeque,,Joel Lapp,Micah Zimmerman,
Pool Play,Open Pro,Pool N,5,Single game,DYN,Buchanan/Dantowitz,DYN,21,17,,,,,Demitri Forand,Henry Pilliod,,John Buchanan,Ezra Dantowitz,
Pool Play,Open Pro,Pool N,5,Single game,Bev’d Up,Yucky Duckies,Bev’d Up,25,23,,,,,Sean Brown,Nate KT,,alex stan,A.j. Martin,
Pool Play,Open Pro,Pool O,5,Single game,Eternal Atake,Carter/Ulrich,Eternal Atake,21,18,,,,,Reid Lampert,Kurt Lannetti,,Brody Ulrich,Mitchell Carter,
Pool Play,Open Pro,Pool O,5,Single game,Global Citizens,GNALR,Global Citizens,21,18,,,,,Maxwell Gunneson,Connor Prelich,,Sam Mccune,Alex Newton,
Pool Play,Open Pro,Pool P,5,Single game,Sunday Special,LL Unfinished Business,Sunday Special,21,12,,,,,Owen Bass,Peter Lu,,Josh DiDonato,Ryan Paul,
Pool Play,Open Pro,Pool P,5,Single game,Hot n Ready,Asioneer,Hot n Ready,21,14,,,,,Nick Evanko,Rendall Weaver,,CHOU PO-JUI,Jerry Lee,
Pool Play,Open Pro,Pool A,6,Single game,Rogue,Cigar Boys,Rogue,21,11,,,,,Ryan Marino,Thomas Hamilton,,Grant Laughlin,Dan Abrams,
Pool Play,Open Pro,Pool A,6,Single game,Critical Hit,Boat Carriers,Critical Hit,24,22,,,,,Justin Barr,Vincent Mathieu,,Matthew Burrows,Brayden Latham,
Pool Play,Open Pro,Pool B,6,Single game,Judgment Day,TRP Mermaid Sparkle,Judgment Day,21,14,,,,,fredric hinkle,Gabriel Finocchi,,Noah Luskus,Christian Bennett,
Pool Play,Open Pro,Pool B,6,Single game,Pantalons de pyj,MIDDS,MIDDS,20,22,,,,,Élie Pilon,Lou Paradis,,Dawson Morgan,Caleb Cummings,
Pool Play,Open Pro,Pool C,6,Single game,TRP Spotless,TRP Mammoth,TRP Spotless,21,13,,,,,Ryan Gross,Joe Bondi,,Ali Jenki,Clark Marshall,
Pool Play,Open Pro,Pool C,6,Single game,Bot House,Tube Steaks,Bot House,21,16,,,,,West Peterson,Owen Lippman,,Skyler Sebring,Emerson Dean,
Pool Play,Open Pro,Pool D,6,Single game,Bad Combo,Kingdom Come,Bad Combo,21,19,,,,,Rahul Murthy,Will Picone,,Grant Klapwijk,Matthew Cole,
Pool Play,Open Pro,Pool D,6,Single game,Profit Boost,Hilltop,Hilltop,24,25,,,,,Justin Shaytar,Kieran Rose,,Cole Model,Max Model,
Pool Play,Open Pro,Pool E,6,Single game,Lazy,Death by a Thousand Cuts,Lazy,21,16,,,,,Cade Larson,Luke Marshall,,Charles Tipton,Jake Goodnow,
Pool Play,Open Pro,Pool E,6,Single game,Come and Go,Nelson Mattdela,Come and Go,21,15,,,,,Jake Mottershead,Mike Garrett,,Michael Nelson,Matthew Morelli,
Pool Play,Open Pro,Pool F,6,Single game,What’s cooking good looking,Ricky & Charles,What’s cooking good looking,21,18,,,,,Ryan Baillargeon,Josh Fragiacomo,,Charles Mordacq,Ricky Santiago,
Pool Play,Open Pro,Pool F,6,Single game,Wills/Wilson,Quick Draw,Quick Draw,16,21,,,,,Nate Wilson,Grayson M  Wills,,Pat Marinich,Caleb White,
Pool Play,Open Pro,Pool G,6,Single game,Autonomous,Meatballs,Meatballs,24,25,,,,,Tyler Fernandez,Chase Meyer,,Joey Maichen,Lucas Pruett,
Pool Play,Open Pro,Pool G,6,Single game,Griddy Guys,Do2,Griddy Guys,21,17,,,,,Tim Lacagnina,Rob's Traveler,,Spencer Argenna,David Rowlands,
Pool Play,Open Pro,Pool H,6,Single game,Jersey Boyz,Might Not Show,Jersey Boyz,21,15,,,,,Corey Weiss,Matt Spolarich,,Josh Hutko,Austin Ha,
Pool Play,Open Pro,Pool H,6,Single game,Meateerballs,HIGH,Meateerballs,21,18,,,,,Connor Nelson,Javier Vidal,,Dalton Gilder,Brandon Stokes,
Pool Play,Open Pro,Pool I,6,Single game,Shorter & Taller,Limitless Faith,Limitless Faith,17,21,,,,,Andrew Sullivan,Caleb Shorter,,Ethan Domster,Andrew Raber,
Pool Play,Open Pro,Pool I,6,Single game,The 64th Team,CRO Reverse Funnel,The 64th Team,24,22,,,,,Sam Bunze,Luke Repass,,Nicholas Puopolo,Nathan Goh,
Pool Play,Open Pro,Pool J,6,Single game,Evasive Maneuvers,Handsome Man Fans,Evasive Maneuvers,23,21,,,,,Jenson Miller,Michael Barkman,,Liam Sherron,Calvin Smith,
Pool Play,Open Pro,Pool J,6,Single game,Rimi Olimpiskais,Butter Me Up,Rimi Olimpiskais,21,15,,,,,Archie Powell,Dan Bonowski,,James Ledbetter,kevin cadle,
Pool Play,Open Pro,Pool K,6,Single game,CRO Fall Damage,PBR Sleepy in Seattle,CRO Fall Damage,21,12,,,,,Chris Brown,Tyler Babin,,Brian Perlson,Michael Capobianco,
Pool Play,Open Pro,Pool K,6,Single game,True,Nittany Nation,True,21,19,,,,,Artie Singer,Jack coolbaugh,,Tyler Keener,Henry Pleszkoch,
Pool Play,Open Pro,Pool L,6,Single game,Project Roundnet,Duncan and Aidan,Project Roundnet,24,22,,,,,Samuel Corey,Josh Esposo,,Dennis Joseph,Jared Bingham,
Pool Play,Open Pro,Pool L,6,Single game,ya tu sabe,Water Boiz,ya tu sabe,22,20,,,,,Thomas Hoffman,David Gonzales,,Rafi Moldovsky,Joel Morrell,
Pool Play,Open Pro,Pool M,6,Single game,The Prince,Fa(s)t 🧌,The Prince,21,16,,,,,Maxime Prince,Samuel Prince,,Joey Reynolds,Clifford Amadeo LeVeque,
Pool Play,Open Pro,Pool M,6,Single game,CRO Weather Nerfed,Jelly,Jelly,17,21,,,,,Leonardo Tullo,Adrian Garcea,,Joel Lapp,Micah Zimmerman,
Pool Play,Open Pro,Pool N,6,Single game,DYN,Bev’d Up,DYN,21,18,,,,,Demitri Forand,Henry Pilliod,,Sean Brown,Nate KT,
Pool Play,Open Pro,Pool N,6,Single game,Buchanan/Dantowitz,Yucky Duckies,Yucky Duckies,15,21,,,,,John Buchanan,Ezra Dantowitz,,alex stan,A.j. Martin,
Pool Play,Open Pro,Pool O,6,Single game,Eternal Atake,Global Citizens,Eternal Atake,21,14,,,,,Reid Lampert,Kurt Lannetti,,Maxwell Gunneson,Connor Prelich,
Pool Play,Open Pro,Pool O,6,Single game,Carter/Ulrich,GNALR,GNALR,19,21,,,,,Brody Ulrich,Mitchell Carter,,Sam Mccune,Alex Newton,
Pool Play,Open Pro,Pool P,6,Single game,Sunday Special,Hot n Ready,Hot n Ready,20,22,,,,,Owen Bass,Peter Lu,,Nick Evanko,Rendall Weaver,
Pool Play,Open Pro,Pool P,6,Single game,LL Unfinished Business,Asioneer,Asioneer,14,21,,,,,Josh DiDonato,Ryan Paul,,CHOU PO-JUI,Jerry Lee,
Bracket Play,Open Pro,Bracket A,Round of 32,Best of 3,Rogue,Sunday Special,Rogue,21,11,21,11,,,Ryan Marino,Thomas Hamilton,,Owen Bass,Peter Lu,
Bracket Play,Open Pro,Bracket A,Round of 32,Best of 3,Judgment Day,Autonomous,Judgment Day,21,17,21,18,,,fredric hinkle,Gabriel Finocchi,,Tyler Fernandez,Chase Meyer,
Bracket Play,Open Pro,Bracket A,Round of 32,Best of 3,Bot House,Shorter & Taller,Bot House,21,16,21,19,,,West Peterson,Owen Lippman,,Andrew Sullivan,Caleb Shorter,
Bracket Play,Open Pro,Bracket A,Round of 32,Best of 3,Bad Combo,Project Roundnet,Bad Combo,21,8,21,14,,,Rahul Murthy,Will Picone,,Samuel Corey,Josh Esposo,
Bracket Play,Open Pro,Bracket A,Round of 32,Best of 3,TRP Spotless,Limitless Faith,TRP Spotless,21,18,21,15,,,Ryan Gross,Joe Bondi,,Ethan Domster,Andrew Raber,
Bracket Play,Open Pro,Bracket A,Round of 32,Best of 3,Critical Hit,Meatballs,Critical Hit,21,11,21,14,,,Justin Barr,Vincent Mathieu,,Joey Maichen,Lucas Pruett,
Bracket Play,Open Pro,Bracket A,Round of 32,Best of 3,MIDDS,Hot n Ready,MIDDS,20,22,21,12,21,19,Dawson Morgan,Caleb Cummings,,Nick Evanko,Rendall Weaver,
Bracket Play,Open Pro,Bracket A,Round of 32,Best of 3,Kingdom Come,Lazy,Kingdom Come,21,12,21,16,,,Grant Klapwijk,Matthew Cole,,Cade Larson,Luke Marshall,
Bracket Play,Open Pro,Bracket A,Round of 32,Best of 3,Hilltop,Duncan and Aidan,Hilltop,21,14,21,14,,,Cole Model,Max Model,,Dennis Joseph,Jared Bingham,
Bracket Play,Open Pro,Bracket A,Round of 32,Best of 3,TRP Mermaid Sparkle,What’s cooking good looking,TRP Mermaid Sparkle,21,17,21,18,,,Noah Luskus,Christian Bennett,,Ryan Baillargeon,Josh Fragiacomo,
Bracket Play,Open Pro,Bracket A,Round of 32,Best of 3,Boat Carriers,DYN,Boat Carriers,21,17,21,18,,,Matthew Burrows,Brayden Latham,,Demitri Forand,Henry Pilliod,
