Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team B - Player 1,Team B - Player 2,Team B - Player 3
Pool Play,Open Pro,Pool A,6,Single game,Rogue,Bad Combo,Bad Combo,18,21,,,,,Thomas Hamilton,Ryan Marino,,Rahul Murthy,Will Picone,
Pool Play,Open Pro,Pool A,6,Single game,TRP Mermaid Sparkle,Boat Carriers,TRP Mermaid Sparkle,21,6,,,,,Christian Bennett,Noah Luskus,,Brayden Latham,Matthew Burrows,
Pool Play,Open Pro,Pool B,6,Single game,Assistive Touch,Insystem,Insystem,16,21,,,,,Buddy Hammon,Clark Marshall,,Etienne Cote,Blake Bosak,Blake Bosak
Pool Play,Open Pro,Pool B,6,Single game,Bot House,MIDDS,Bot House,21,17,,,,,Owen Lippman,West Peterson,,Dawson Morgan,Caleb Cummings,
Pool Play,Open Pro,Pool C,6,Single game,TRP Spotless,GFD Grass Fed,GFD Grass Fed,15,21,,,,,Joe Bondi,Ryan Gross,,Matthew Cole,Grant Klapwijk,
Pool Play,Open Pro,Pool C,6,Single game,Hilltop,Profit Boost,Profit Boost,17,21,,,,,Max Model,Cole Model,,Kieran Rose,Justin Shaytar,
Pool Play,Open Pro,Pool D,6,Single game,Judgment Day,GFD Critical Hit,Judgment Day,21,15,,,,,fredric hinkle,Gabriel Finocchi,,Justin Barr,Vincent Mathieu,
Pool Play,Open Pro,Pool D,6,Single game,Tube Steaks,Coastal Beans,Tube Steaks,21,12,,,,,Skyler Sebring,Emerson Dean,,Brendan Ferreira,Coleman Epperson's,
Pool Play,Open Pro,Pool E,6,Single game,CRO Fall Damage,GFD Rowgah,CRO Fall Damage,21,19,,,,,Tyler Babin,Chris Brown,,Brandon Arledge,David Gonzales,
Pool Play,Open Pro,Pool E,6,Single game,CRO backdoor?,Wilson/U’Wren,CRO backdoor?,25,24,,,,,Leonardo Tullo,Joshua Hachey,,Jacob U'Wren,Eleazar Wilson,
Pool Play,Open Pro,Pool F,6,Single game,GFD Wishy Washy,No Pressure,No Pressure,18,21,,,,,Cole Maddox,Kyle Ackermann,,Josh Hutko,Alex Newton,
Pool Play,Open Pro,Pool F,6,Single game,Super Awesome Spikers,The Friend Bros,Super Awesome Spikers,21,16,,,,,Chris Kaptur,Max Fiebelkorn,,Josiah Friend,Judah Friend,
Pool Play,Open Pro,Pool G,6,Single game,GFD Evasive Maneuvers,PBR Dap & Snap,GFD Evasive Maneuvers,21,17,,,,,Michael Barkman,Jenson Miller,,Jacob Arzaga,A.j. Martin,
Pool Play,Open Pro,Pool G,6,Single game,bang,BB,bang,21,14,,,,,Micah Bouman,Grayson M  Wills,,Jack Bush,Colin Hobart,
Pool Play,Open Pro,Pool H,6,Single game,Autonomous,Defected,Autonomous,21,18,,,,,Tyler Fernandez,Chase Meyer,,Calyn Kir,Reilly Paquette,
Pool Play,Open Pro,Pool H,6,Single game,Clark/Porter,GFD MUNCHERS,Clark/Porter,21,17,,,,,Adam Porter,Bradley Clark,,Brad Yates,Arjun Dhankani,
Pool Play,Open Pro,Pool I,6,Single game,mexican food,We Move,mexican food,21,17,,,,,Paq Clifford,Owen Bass,,Nate Wilson,Clifford Amadeo LeVeque,
Pool Play,Open Pro,Pool I,6,Single game,GFD Italian Buffet,Tossup,Tossup,19,21,,,,,Tim Lacagnina,Joseph Caligiuri,,Brendan Reesor,Dylan Mark,
Pool Play,Open Pro,Pool J,6,Single game,Glizzy Gladiators,TBD,Glizzy Gladiators,21,16,,,,,Jacob Summers,Polk Denmark,,Sean Brown,David Rowlands,
Pool Play,Open Pro,Pool J,6,Single game,Highly Flammable ⚠️,JJ Dr. Jackal and Mr. Fried,Highly Flammable ⚠️,21,18,,,,,Drew Ryder,Frederik Theunis,,James Ledbetter,Grant Marshall,
Pool Play,Open Pro,Pool K,6,Single game,Bergman/Wilkins,Risky Business,Bergman/Wilkins,24,22,,,,,Chris Wilkins,Neal Bergman,,Justin Kehoe,Kyle Fowler,
Pool Play,Open Pro,Pool K,6,Single game,Donner & Blitzen,upstairs don’t want it,Donner & Blitzen,21,15,,,,,Liam Sherron,James Richmond,,Max Huang,Zach Bender,
Pool Play,Open Pro,Pool L,6,Single game,GFD Shorter & Taller,PBR Sleepy in Seattle,GFD Shorter & Taller,21,13,,,,,Andrew Sullivan,Caleb Shorter,,Brian Perlson,Michael Capobianco,
Pool Play,Open Pro,Pool L,6,Single game,GFD Cleveland Cowboys,W(ee)NYR Dawgs,W(ee)NYR Dawgs,16,21,,,,,Daniel Patten,Levi Rogers,,Isaac Staats,Stephen Sweeney,
Pool Play,Open Pro,Pool M,6,Single game,Jersey Boyz,Glitch,Jersey Boyz,21,16,,,,,Corey Weiss,Matt Spolarich,,Luke Nickel,Cody Dryer,
Pool Play,Open Pro,Pool M,6,Single game,GFD Undeterred,moist,moist,14,21,,,,,Ruben Zapata,Rob's Traveler,,Tyler Cisek,PJ Showalter,
Pool Play,Open Pro,Pool N,6,Single game,Project Roundnet,❤️ For Dolores ✝️,❤️ For Dolores ✝️,16,21,,,,,Josh Esposo,Samuel Corey,,Connor Prelich,kevin um,
Pool Play,Open Pro,Pool N,6,Single game,Hart/Garcea,GFD Pecan Pralines,GFD Pecan Pralines,18,21,,,,,Adrian Garcea,Jack Hart,,Jack W,Aleks Essen,
Pool Play,Open Pro,Pool O,6,Single game,GFD Breakfast Balls,Limitless Faith,Limitless Faith,18,21,,,,,Rendall Weaver,Henry Pilliod,,Andrew Raber,Ethan Domster,
Pool Play,Open Pro,Pool O,6,Single game,CRO 7s Coming,CRO Jungle Juice,CRO 7s Coming,21,17,,,,,Nicholas Puopolo,Eric Reinke,,Kyle Jeung,Nathan Goh,
Pool Play,Open Pro,Pool P,6,Single game,Sparky Sparky Boom Men,American Spikers League,Sparky Sparky Boom Men,21,17,,,,,Sunny Gu,Connor Nelson,,Kaleb Wagner,Alex Hart (ASL),
Pool Play,Open Pro,Pool P,6,Single game,Kenough,Muscle Daddies  💪🏽,Muscle Daddies  💪🏽,15,21,,,,,Tommy Drake,Dennis Wei,,Colin TOLENTINO,Jared Ang,
Bracket Play,Open Pro,Bracket A - 12:50 START,Round of 32,Best of 3,Judgment Day,moist,Judgment Day,21,17,21,19,,,fredric hinkle,Gabriel Finocchi,,Tyler Cisek,PJ Showalter,
Bracket Play,Open Pro,Bracket A - 12:50 START,Round of 32,Best of 3,Rogue,GFD Breakfast Balls,Rogue,21,15,21,12,,,Thomas Hamilton,Ryan Marino,,Rendall Weaver,Henry Pilliod,
Bracket Play,Open Pro,Bracket A - 12:50 START,Round of 32,Best of 3,GFD Grass Fed,TBD,GFD Grass Fed,21,16,21,17,,,Matthew Cole,Grant Klapwijk,,Sean Brown,David Rowlands,
Bracket Play,Open Pro,Bracket A - 12:50 START,Round of 32,Best of 3,Insystem,PBR Dap & Snap,Insystem,21,14,21,18,,,Etienne Cote,Blake Bosak,Blake Bosak,Jacob Arzaga,A.j. Martin,
Bracket Play,Open Pro,Bracket A - 12:50 START,Round of 32,Best of 3,TRP Spotless,CRO 7s Coming,TRP Spotless,21,14,21,13,,,Joe Bondi,Ryan Gross,,Nicholas Puopolo,Eric Reinke,
Bracket Play,Open Pro,Bracket A - 12:50 START,Round of 32,Best of 3,Bad Combo,Jersey Boyz,Bad Combo,21,18,21,12,,,Rahul Murthy,Will Picone,,Corey Weiss,Matt Spolarich,
Bracket Play,Open Pro,Bracket A - 12:50 START,Round of 32,Best of 3,Bot House,Bergman/Wilkins,Bot House,18,21,21,18,21,15,Owen Lippman,West Peterson,,Chris Wilkins,Neal Bergman,
Bracket Play,Open Pro,Bracket A - 12:50 START,Round of 32,Best of 3,GFD Critical Hit,❤️ For Dolores ✝️,GFD Critical Hit,21,13,22,24,21,18,Justin Barr,Vincent Mathieu,,Connor Prelich,kevin um,
Bracket Play,Open Pro,Bracket A - 12:50 START,Round of 32,Best of 3,TRP Mermaid Sparkle,CRO Fall Damage,TRP Mermaid Sparkle,21,15,21,17,,,Christian Bennett,Noah Luskus,,Tyler Babin,Chris Brown,
Bracket Play,Open Pro,Bracket A - 12:50 START,Round of 32,Best of 3,Assistive Touch,Autonomous,Assistive Touch,20,22,21,15,21,15,Buddy Hammon,Clark Marshall,,Tyler Fernandez,Chase Meyer,
Bracket Play,Open Pro,Bracket A - 12:50 START,Round of 32,Best of 3,Profit Boost,Sparky Sparky Boom Men,Profit Boost,21,10,16,21,21,15,Kieran Rose,Justin Shaytar,,Sunny Gu,Connor Nelson,
Bracket Play,Open Pro,Bracket A - 12:50 START,Round of 32,Best of 3,Tube Steaks,GFD Shorter & Taller,Tube Steaks,19,21,21,16,26,24,Skyler Sebring,Emerson Dean,,Andrew Sullivan,Caleb Shorter,
Bracket Play,Open Pro,Bracket A - 12:50 START,Round of 32,Best of 3,Hilltop,GFD Evasive Maneuvers,GFD Evasive Maneuvers,14,21,26,24,17,21,Max Model,Cole Model,,Michael Barkman,Jenson Miller,
Bracket Play,Open Pro,Bracket A - 12:50 START,Round of 32,Best of 3,MIDDS,No Pressure,MIDDS,21,13,21,9,,,Dawson Morgan,Caleb Cummings,,Josh Hutko,Alex Newton,
Bracket Play,Open Pro,Bracket A - 12:50 START,Round of 32,Best of 3,Coastal Beans,mexican food,Coastal Beans,21,17,21,12,,,Brendan Ferreira,Coleman Epperson's,,Paq Clifford,Owen Bass,
Bracket Play,Open Pro,Bracket A - 12:50 START,Round of 32,Best of 3,Boat Carriers,Glizzy Gladiators,Glizzy Gladiators,18,21,18,21,,,Brayden Latham,Matthew Burrows,,Jacob Summers,Polk Denmark,
Bracket Play,Open Pro,Bracket A - 12:50 START,Round of 16,Best of 3,Judgment Day,Glizzy Gladiators,Judgment Day,21,16,21,15,,,fredric hinkle,Gabriel Finocchi,,Jacob Summers,Polk Denmark,
Bracket Play,Open Pro,Bracket A - 12:50 START,Round of 16,Best of 3,Rogue,Coastal Beans,Rogue,21,14,21,15,,,Thomas Hamilton,Ryan Marino,,Brendan Ferreira,Coleman Epperson's,
Bracket Play,Open Pro,Bracket A - 12:50 START,Round of 16,Best of 3,GFD Grass Fed,MIDDS,GFD Grass Fed,21,9,21,16,,,Matthew Cole,Grant Klapwijk,,Dawson Morgan,Caleb Cummings,
Bracket Play,Open Pro,Bracket A - 12:50 START,Round of 16,Best of 3,Insystem,GFD Evasive Maneuvers,Insystem,21,17,21,18,,,Etienne Cote,Blake Bosak,Blake Bosak,Michael Barkman,Jenson Miller,
Bracket Play,Open Pro,Bracket A - 12:50 START,Round of 16,Best of 3,TRP Spotless,Tube Steaks,TRP Spotless,21,16,21,18,,,Joe Bondi,Ryan Gross,,Skyler Sebring,Emerson Dean,
Bracket Play,Open Pro,Bracket A - 12:50 START,Round of 16,Best of 3,Bad Combo,Profit Boost,Bad Combo,21,16,21,11,,,Rahul Murthy,Will Picone,,Kieran Rose,Justin Shaytar,
Bracket Play,Open Pro,Bracket A - 12:50 START,Round of 16,Best of 3,Bot House,Assistive Touch,Assistive Touch,16,21,21,23,,,Owen Lippman,West Peterson,,Buddy Hammon,Clark Marshall,
Bracket Play,Open Pro,Bracket A - 12:50 START,Round of 16,Best of 3,GFD Critical Hit,TRP Mermaid Sparkle,GFD Critical Hit,21,17,18,21,21,16,Justin Barr,Vincent Mathieu,,Christian Bennett,Noah Luskus,
Bracket Play,Open Pro,Bracket A - 12:50 START,P17: Round of 16,Best of 3,mexican food,GFD Breakfast Balls,GFD Breakfast Balls,-2,0,-2,0,,,Paq Clifford,Owen Bass,,Rendall Weaver,Henry Pilliod,
Bracket Play,Open Pro,Bracket A - 12:50 START,P17: Round of 16,Best of 3,No Pressure,TBD,No Pressure,21,18,17,21,21,14,Josh Hutko,Alex Newton,,Sean Brown,David Rowlands,
Bracket Play,Open Pro,Bracket A - 12:50 START,P17: Round of 16,Best of 3,Hilltop,PBR Dap & Snap,PBR Dap & Snap,-2,0,-2,0,,,Max Model,Cole Model,,Jacob Arzaga,A.j. Martin,
Bracket Play,Open Pro,Bracket A - 12:50 START,P17: Round of 16,Best of 3,Sparky Sparky Boom Men,Jersey Boyz,Sparky Sparky Boom Men,1,0,1,-1,,,Sunny Gu,Connor Nelson,,Corey Weiss,Matt Spolarich,
Bracket Play,Open Pro,Bracket A - 12:50 START,P17: Round of 16,Best of 3,Autonomous,Bergman/Wilkins,Autonomous,1,0,1,0,,,Tyler Fernandez,Chase Meyer,,Chris Wilkins,Neal Bergman,
Bracket Play,Open Pro,Bracket A - 12:50 START,P17: Round of 16,Best of 3,CRO Fall Damage,❤️ For Dolores ✝️,CRO Fall Damage,0,-2,0,-2,,,Tyler Babin,Chris Brown,,Connor Prelich,kevin um,
Bracket Play,Open Pro,Bracket A - 12:50 START,Quarter-final,Best of 3,Judgment Day,GFD Critical Hit,Judgment Day,21,15,21,16,,,fredric hinkle,Gabriel Finocchi,,Justin Barr,Vincent Mathieu,
Bracket Play,Open Pro,Bracket A - 12:50 START,Quarter-final,Best of 3,Rogue,Assistive Touch,Rogue,25,23,16,21,21,17,Thomas Hamilton,Ryan Marino,,Buddy Hammon,Clark Marshall,
Bracket Play,Open Pro,Bracket A - 12:50 START,Quarter-final,Best of 3,GFD Grass Fed,Bad Combo,Bad Combo,19,21,20,22,,,Matthew Cole,Grant Klapwijk,,Rahul Murthy,Will Picone,
Bracket Play,Open Pro,Bracket A - 12:50 START,Quarter-final,Best of 3,Insystem,TRP Spotless,Insystem,21,19,17,21,21,11,Etienne Cote,Blake Bosak,Blake Bosak,Joe Bondi,Ryan Gross,
Bracket Play,Open Pro,Bracket A - 12:50 START,P9: Quarter-final,Best of 3,Profit Boost,MIDDS,MIDDS,12,21,0,1,,,Kieran Rose,Justin Shaytar,,Dawson Morgan,Caleb Cummings,
Bracket Play,Open Pro,Bracket A - 12:50 START,P9: Quarter-final,Best of 3,Tube Steaks,GFD Evasive Maneuvers,Tube Steaks,24,22,0,-2,,,Skyler Sebring,Emerson Dean,,Michael Barkman,Jenson Miller,
Bracket Play,Open Pro,Bracket A - 12:50 START,P17: Quarter-final,Best of 3,GFD Breakfast Balls,Autonomous,Autonomous,0,1,0,1,,,Rendall Weaver,Henry Pilliod,,Tyler Fernandez,Chase Meyer,
Bracket Play,Open Pro,Bracket A - 12:50 START,Semi-final,Best of 3,Judgment Day,Insystem,Insystem,15,21,21,16,23,25,fredric hinkle,Gabriel Finocchi,,Etienne Cote,Blake Bosak,Blake Bosak
Bracket Play,Open Pro,Bracket A - 12:50 START,Semi-final,Best of 3,Rogue,Bad Combo,Bad Combo,19,21,20,22,,,Thomas Hamilton,Ryan Marino,,Rahul Murthy,Will Picone,
Bracket Play,Open Pro,Bracket A - 12:50 START,P9: Semi-final,Best of 3,Glizzy Gladiators,Tube Steaks,Glizzy Gladiators,21,16,0,-1,,,Jacob Summers,Polk Denmark,,Skyler Sebring,Emerson Dean,
Bracket Play,Open Pro,Bracket A - 12:50 START,Final,Best of 3,Insystem,Bad Combo,Insystem,33,31,16,21,21,15,Etienne Cote,Blake Bosak,Blake Bosak,Rahul Murthy,Will Picone,
Bracket Play,Open Pro,Bracket A - 12:50 START,P3: Final,Best of 3,Rogue,Judgment Day,Judgment Day,19,21,22,24,,,Thomas Hamilton,Ryan Marino,,fredric hinkle,Gabriel Finocchi,
Bracket Play,Open Pro,Bracket B,Round of 32,Best of 3,GFD Wishy Washy,JJ Dr. Jackal and Mr. Fried,GFD Wishy Washy,21,18,21,11,,,Cole Maddox,Kyle Ackermann,,James Ledbetter,Grant Marshall,
Bracket Play,Open Pro,Bracket B,Round of 32,Best of 3,Project Roundnet,BB,BB,16,21,21,18,-1,0,Josh Esposo,Samuel Corey,,Jack Bush,Colin Hobart,
Bracket Play,Open Pro,Bracket B,Round of 32,Best of 3,PBR Sleepy in Seattle,CRO Jungle Juice,PBR Sleepy in Seattle,19,21,22,20,21,15,Brian Perlson,Michael Capobianco,,Kyle Jeung,Nathan Goh,
Bracket Play,Open Pro,Bracket B,Round of 32,Best of 3,We Move,The Friend Bros,We Move,1,0,1,0,,,Nate Wilson,Clifford Amadeo LeVeque,,Josiah Friend,Judah Friend,
Bracket Play,Open Pro,Bracket B,Round of 32,Best of 3,Limitless Faith,American Spikers League,American Spikers League,13,21,13,21,,,Andrew Raber,Ethan Domster,,Kaleb Wagner,Alex Hart (ASL),
Bracket Play,Open Pro,Bracket B,Round of 32,Best of 3,CRO backdoor?,GFD Undeterred,CRO backdoor?,19,21,0,-1,0,-1,Leonardo Tullo,Joshua Hachey,,Ruben Zapata,Rob's Traveler,
Bracket Play,Open Pro,Bracket B,Round of 32,Best of 3,Risky Business,Wilson/U’Wren,Risky Business,21,10,21,18,,,Justin Kehoe,Kyle Fowler,,Jacob U'Wren,Eleazar Wilson,
Bracket Play,Open Pro,Bracket B,Round of 32,Best of 3,Kenough,GFD MUNCHERS,Kenough,21,13,21,18,,,Tommy Drake,Dennis Wei,,Brad Yates,Arjun Dhankani,
Bracket Play,Open Pro,Bracket B,Round of 32,Best of 3,Clark/Porter,Tossup,Clark/Porter,1,0,0,1,1,0,Adam Porter,Bradley Clark,,Brendan Reesor,Dylan Mark,
Bracket Play,Open Pro,Bracket B,Round of 32,Best of 3,Glitch,upstairs don’t want it,upstairs don’t want it,1,0,0,1,0,1,Luke Nickel,Cody Dryer,,Max Huang,Zach Bender,
Bracket Play,Open Pro,Bracket B,Round of 32,Best of 3,Muscle Daddies  💪🏽,GFD Cleveland Cowboys,Muscle Daddies  💪🏽,21,9,21,18,,,Colin TOLENTINO,Jared Ang,,Daniel Patten,Levi Rogers,
Bracket Play,Open Pro,Bracket B,Round of 32,Best of 3,Defected,W(ee)NYR Dawgs,W(ee)NYR Dawgs,22,24,20,22,,,Calyn Kir,Reilly Paquette,,Isaac Staats,Stephen Sweeney,
Bracket Play,Open Pro,Bracket B,Round of 32,Best of 3,GFD Rowgah,Hart/Garcea,GFD Rowgah,21,15,21,19,,,Brandon Arledge,David Gonzales,,Adrian Garcea,Jack Hart,
Bracket Play,Open Pro,Bracket B,Round of 32,Best of 3,Donner & Blitzen,Super Awesome Spikers,Super Awesome Spikers,16,21,21,13,16,21,Liam Sherron,James Richmond,,Chris Kaptur,Max Fiebelkorn,
Bracket Play,Open Pro,Bracket B,Round of 32,Best of 3,Highly Flammable ⚠️,bang,Highly Flammable ⚠️,22,20,22,24,21,18,Drew Ryder,Frederik Theunis,,Micah Bouman,Grayson M  Wills,
Bracket Play,Open Pro,Bracket B,Round of 32,Best of 3,GFD Italian Buffet,GFD Pecan Pralines,GFD Italian Buffet,21,15,16,21,22,20,Tim Lacagnina,Joseph Caligiuri,,Jack W,Aleks Essen,
Bracket Play,Open Pro,Bracket B,Round of 16,Best of 3,BB,Highly Flammable ⚠️,Highly Flammable ⚠️,14,21,14,21,,,Jack Bush,Colin Hobart,,Drew Ryder,Frederik Theunis,
Bracket Play,Open Pro,Bracket B,Round of 16,Best of 3,We Move,GFD Rowgah,We Move,1,0,1,0,,,Nate Wilson,Clifford Amadeo LeVeque,,Brandon Arledge,David Gonzales,
Bracket Play,Open Pro,Bracket B,Round of 16,Best of 3,American Spikers League,W(ee)NYR Dawgs,American Spikers League,21,16,21,19,,,Kaleb Wagner,Alex Hart (ASL),,Isaac Staats,Stephen Sweeney,
Bracket Play,Open Pro,Bracket B,Round of 16,Best of 3,CRO backdoor?,Muscle Daddies  💪🏽,Muscle Daddies  💪🏽,16,21,21,23,,,Leonardo Tullo,Joshua Hachey,,Colin TOLENTINO,Jared Ang,
Bracket Play,Open Pro,Bracket B,Round of 16,Best of 3,Risky Business,upstairs don’t want it,Risky Business,0,-1,0,-1,,,Justin Kehoe,Kyle Fowler,,Max Huang,Zach Bender,
Bracket Play,Open Pro,Bracket B,Round of 16,Best of 3,Kenough,Clark/Porter,Kenough,0,-2,0,-2,,,Tommy Drake,Dennis Wei,,Adam Porter,Bradley Clark,
Bracket Play,Open Pro,Bracket B,P17: Round of 16,Best of 3,Hart/Garcea,The Friend Bros,The Friend Bros,0,1,0,1,,,Adrian Garcea,Jack Hart,,Josiah Friend,Judah Friend,
Bracket Play,Open Pro,Bracket B,Quarter-final,Best of 3,Highly Flammable ⚠️,Risky Business,Risky Business,16,21,17,21,,,Drew Ryder,Frederik Theunis,,Justin Kehoe,Kyle Fowler,
Bracket Play,Open Pro,Bracket B,Quarter-final,Best of 3,We Move,American Spikers League,We Move,1,0,1,0,,,Nate Wilson,Clifford Amadeo LeVeque,,Kaleb Wagner,Alex Hart (ASL),
Bracket Play,Open Pro,Bracket B,Semi-final,Best of 3,Kenough,We Move,We Move,19,21,23,21,12,21,Tommy Drake,Dennis Wei,,Nate Wilson,Clifford Amadeo LeVeque,
Bracket Play,Open Pro,Bracket B,Semi-final,Best of 3,Risky Business,Super Awesome Spikers,Super Awesome Spikers,15,21,14,21,,,Justin Kehoe,Kyle Fowler,,Chris Kaptur,Max Fiebelkorn,
Bracket Play,Open Pro,Bracket B,Final,Best of 3,We Move,Super Awesome Spikers,Super Awesome Spikers,18,21,22,20,15,21,Nate Wilson,Clifford Amadeo LeVeque,,Chris Kaptur,Max Fiebelkorn,
Pool Play,Women's Pro,Pool A,1,Single game,TWINZ,2k•,TWINZ,21,17,,,,,Olivia Jenki,Ali Jenki,,Kayla Wu,Karah Hui,
Pool Play,Women's Pro,Pool A,1,Single game,Veggie Tales,Feller/Pierson,Veggie Tales,21,12,,,,,Allie Foster,Shachi Patel,,Kirstie Savage,Katie Pierson,
Pool Play,Women's Pro,Pool B,1,Single game,11:1,GFD: I think you should leave,11:1,21,4,,,,,Julia Brochu,Kalin Morgan,,lindsay metzger,Lydia Penix,
Pool Play,Women's Pro,Pool B,1,Single game,GFD Spice Girls,Little Miss Spikeball,GFD Spice Girls,22,20,,,,,Rachel Dolan,Adrianna Grothause,,Audrey Summers,Samantha Barklow,
Pool Play,Women's Pro,Pool C,1,Single game,BIG BEAVERS,Wawa mafia,BIG BEAVERS,21,14,,,,,Shonda Couroux,Jaime Cunningham,,Emma Brune,Reese Gallagher,
Pool Play,Women's Pro,Pool C,1,Single game,Outside Voices,TechNo Mercy,Outside Voices,21,6,,,,,Perrin York,Sebastiani Kim,,Marie-Alexia Teisseyre,Kailey Windsor,
Pool Play,Women's Pro,Pool D,1,Single game,Space Monkeys 🚀🐒,Frenemies,Space Monkeys 🚀🐒,21,7,,,,,Rafaela Bastos,Stef Ding,,Emily Kuntz,Jhanaj Quispe,
Pool Play,Women's Pro,Pool D,1,Single game,Dinger,Age Gap,Dinger,22,20,,,,,Tiff Ding,Delanie Raber,,Jodi Mast,Bekah Smith,
Pool Play,Women's Pro,Pool E,1,Single game,Funsies Forsuresies,One Hit Wonder,One Hit Wonder,18,21,,,,,Sylvia Dean,Meagan Bown,,Christabelle Mehlhausen,Faith Mehlhausen,
Pool Play,Women's Pro,Pool E,1,Single game,Loopy Juice,Janey/Yubi,Janey/Yubi,17,21,,,,,Kate B,Lourna Szabanos,,Yubeira Zapata,Janey Rubin,
Pool Play,Women's Pro,Pool A,2,Single game,TWINZ,Feller/Pierson,TWINZ,21,14,,,,,Olivia Jenki,Ali Jenki,,Kirstie Savage,Katie Pierson,
Pool Play,Women's Pro,Pool A,2,Single game,Veggie Tales,2k•,Veggie Tales,21,17,,,,,Allie Foster,Shachi Patel,,Kayla Wu,Karah Hui,
Pool Play,Women's Pro,Pool B,2,Single game,11:1,Little Miss Spikeball,11:1,21,8,,,,,Julia Brochu,Kalin Morgan,,Audrey Summers,Samantha Barklow,
Pool Play,Women's Pro,Pool B,2,Single game,GFD Spice Girls,GFD: I think you should leave,GFD Spice Girls,21,16,,,,,Rachel Dolan,Adrianna Grothause,,lindsay metzger,Lydia Penix,
Pool Play,Women's Pro,Pool C,2,Single game,BIG BEAVERS,TechNo Mercy,BIG BEAVERS,21,12,,,,,Shonda Couroux,Jaime Cunningham,,Marie-Alexia Teisseyre,Kailey Windsor,
Pool Play,Women's Pro,Pool C,2,Single game,Outside Voices,Wawa mafia,Outside Voices,21,6,,,,,Perrin York,Sebastiani Kim,,Emma Brune,Reese Gallagher,
Pool Play,Women's Pro,Pool D,2,Single game,Space Monkeys 🚀🐒,Age Gap,Space Monkeys 🚀🐒,21,14,,,,,Rafaela Bastos,Stef Ding,,Jodi Mast,Bekah Smith,
Pool Play,Women's Pro,Pool D,2,Single game,Dinger,Frenemies,Dinger,21,19,,,,,Tiff Ding,Delanie Raber,,Emily Kuntz,Jhanaj Quispe,
Pool Play,Women's Pro,Pool E,2,Single game,Funsies Forsuresies,Janey/Yubi,Funsies Forsuresies,21,18,,,,,Sylvia Dean,Meagan Bown,,Yubeira Zapata,Janey Rubin,
Pool Play,Women's Pro,Pool E,2,Single game,Loopy Juice,One Hit Wonder,One Hit Wonder,16,21,,,,,Kate B,Lourna Szabanos,,Christabelle Mehlhausen,Faith Mehlhausen,
Pool Play,Women's Pro,Pool A,3,Single game,TWINZ,Veggie Tales,TWINZ,21,13,,,,,Olivia Jenki,Ali Jenki,,Allie Foster,Shachi Patel,
Pool Play,Women's Pro,Pool A,3,Single game,Feller/Pierson,2k•,2k•,10,21,,,,,Kirstie Savage,Katie Pierson,,Kayla Wu,Karah Hui,
Pool Play,Women's Pro,Pool B,3,Single game,11:1,GFD Spice Girls,11:1,21,9,,,,,Julia Brochu,Kalin Morgan,,Rachel Dolan,Adrianna Grothause,
Pool Play,Women's Pro,Pool B,3,Single game,Little Miss Spikeball,GFD: I think you should leave,Little Miss Spikeball,21,17,,,,,Audrey Summers,Samantha Barklow,,lindsay metzger,Lydia Penix,
Pool Play,Women's Pro,Pool C,3,Single game,BIG BEAVERS,Outside Voices,Outside Voices,24,25,,,,,Shonda Couroux,Jaime Cunningham,,Perrin York,Sebastiani Kim,
Pool Play,Women's Pro,Pool C,3,Single game,TechNo Mercy,Wawa mafia,TechNo Mercy,21,13,,,,,Marie-Alexia Teisseyre,Kailey Windsor,,Emma Brune,Reese Gallagher,
Pool Play,Women's Pro,Pool D,3,Single game,Space Monkeys 🚀🐒,Dinger,Space Monkeys 🚀🐒,21,15,,,,,Rafaela Bastos,Stef Ding,,Tiff Ding,Delanie Raber,
Pool Play,Women's Pro,Pool D,3,Single game,Age Gap,Frenemies,Age Gap,22,20,,,,,Jodi Mast,Bekah Smith,,Emily Kuntz,Jhanaj Quispe,
Pool Play,Women's Pro,Pool E,3,Single game,Funsies Forsuresies,Loopy Juice,Funsies Forsuresies,21,9,,,,,Sylvia Dean,Meagan Bown,,Kate B,Lourna Szabanos,
Pool Play,Women's Pro,Pool E,3,Single game,Janey/Yubi,One Hit Wonder,One Hit Wonder,19,21,,,,,Yubeira Zapata,Janey Rubin,,Christabelle Mehlhausen,Faith Mehlhausen,
Pool Play,Women's Pro,Pool A,4,Single game,TWINZ,2k•,TWINZ,21,17,,,,,Olivia Jenki,Ali Jenki,,Kayla Wu,Karah Hui,
Pool Play,Women's Pro,Pool A,4,Single game,Veggie Tales,Feller/Pierson,Feller/Pierson,18,21,,,,,Allie Foster,Shachi Patel,,Kirstie Savage,Katie Pierson,
Pool Play,Women's Pro,Pool B,4,Single game,11:1,GFD: I think you should leave,11:1,21,9,,,,,Julia Brochu,Kalin Morgan,,lindsay metzger,Lydia Penix,
Pool Play,Women's Pro,Pool B,4,Single game,GFD Spice Girls,Little Miss Spikeball,Little Miss Spikeball,16,21,,,,,Rachel Dolan,Adrianna Grothause,,Audrey Summers,Samantha Barklow,
