Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team B - Player 1,Team B - Player 2,Team B - Player 3
Bracket Stage,Open Pro,Bracket B,Round of 16,Best of 3,Lanky and Clanky,Edgerunners,Edgerunners,21,14,18,21,15,21,Grant Gouger,Jesse Lehn,,Chase Meyer,Clifton Miller,
Bracket Stage,Open Pro,Bracket B,Round of 16,Best of 3,Native Texans,Hot‘n‘cold,Hot‘n‘cold,21,16,23,25,18,21,Dylan Bricker,Grayson M  Wills,,Trent Alderfer,Cody Brower,
Bracket Stage,Open Pro,Bracket B,Round of 16,Best of 3,Sawtooth Spikers,Couldn't Carry less,Couldn't Carry less,26,28,20,22,,,Thomas Maloney,Dennis Joseph,,Slade Warner,Arrow Griner,
Bracket Stage,Open Pro,Bracket B,Quarter-final,Best of 3,Ball Blasters,Couldn't Carry less,Couldn't Carry less,19,21,20,22,,,David Gonzales,Rendall Weaver,,Slade Warner,Arrow Griner,
Bracket Stage,Open Pro,Bracket B,Quarter-final,Best of 3,Hit Ball Hard,Hot‘n‘cold,Hit Ball Hard,21,15,21,13,,,Adam Porter,Garrett Ashton,,Trent Alderfer,Cody Brower,
Bracket Stage,Open Pro,Bracket B,Quarter-final,Best of 3,Disordered,Edgerunners,Disordered,21,16,21,19,,,Solomon Berry,Andrew Greer,,Chase Meyer,Clifton Miller,
Bracket Stage,Open Pro,Bracket B,Quarter-final,Best of 3,Goblin giant,NK.,NK.,21,17,19,21,13,21,Kyan Kornfeld,Nickhil Anantha,,kevin um,Nick Wideman,
Bracket Stage,Open Pro,Bracket B,P9: Quarter-final,Single game,Native Texans,Burqueños,Native Texans,21,18,,,,,Dylan Bricker,Grayson M  Wills,,Luke Freimanis,Daniel Blodgett,
Bracket Stage,Open Pro,Bracket B,P9: Quarter-final,Single game,Charlie and the Chocolate Factory,Teenage Dirtbags,Charlie and the Chocolate Factory,1,0,,,,,David Mitchell,Charlie Camarena,,Taylor Sanford,Kannon Forbush,
Bracket Stage,Open Pro,Bracket B,Semi-final,Best of 3,Hit Ball Hard,Disordered,Disordered,15,21,18,21,,,Adam Porter,Garrett Ashton,,Solomon Berry,Andrew Greer,
Pool Play,Women's Pro,Pool A,1,Single game,TWINZ,angst,TWINZ,21,11,,,,,Ali Jenki,Olivia Jenki,,Kalin Morgan,Sarah Allen,
Pool Play,Women's Pro,Pool A,1,Single game,K2.,2k•,K2.,21,15,,,,,Laura Kunzelmann,Katie Pierson,,Kayla Wu,Karah Hui,Kayla Wu
Pool Play,Women's Pro,Pool B,1,Single game,No Hype,Wendy’s 4 for 4,No Hype,21,12,,,,,Maddy Morehouse,Malia Sato,,Tory White,Hailee Bennett,
Pool Play,Women's Pro,Pool B,1,Single game,Outside Voices,$$ KA-CHING $$,$$ KA-CHING $$,17,21,,,,,Perrin York,Sebastiani Kim,,Kayla Ngai,Christine Chang,
Pool Play,Women's Pro,Pool C,1,Single game,Anderson/Savage,BK Whoppers,Anderson/Savage,21,4,,,,,Camille Anderson,Kirstie Savage,,Becca Feller,Kailey Windsor,
Pool Play,Women's Pro,Pool C,1,Single game,Morton/Gahley,Loopy Juice,Morton/Gahley,21,15,,,,,Nicol Gahley,Cayleigh Morton,,Kate B,Lourna Szabanos,
Pool Play,Women's Pro,Pool A,2,Single game,TWINZ,2k•,TWINZ,21,17,,,,,Ali Jenki,Olivia Jenki,,Kayla Wu,Karah Hui,Kayla Wu
Pool Play,Women's Pro,Pool A,2,Single game,K2.,angst,K2.,21,19,,,,,Laura Kunzelmann,Katie Pierson,,Kalin Morgan,Sarah Allen,
Pool Play,Women's Pro,Pool B,2,Single game,No Hype,$$ KA-CHING $$,No Hype,21,14,,,,,Maddy Morehouse,Malia Sato,,Kayla Ngai,Christine Chang,
Pool Play,Women's Pro,Pool B,2,Single game,Outside Voices,Wendy’s 4 for 4,Wendy’s 4 for 4,19,21,,,,,Perrin York,Sebastiani Kim,,Tory White,Hailee Bennett,
Pool Play,Women's Pro,Pool C,2,Single game,Anderson/Savage,Loopy Juice,Anderson/Savage,21,7,,,,,Camille Anderson,Kirstie Savage,,Kate B,Lourna Szabanos,
Pool Play,Women's Pro,Pool C,2,Single game,Morton/Gahley,BK Whoppers,Morton/Gahley,21,9,,,,,Nicol Gahley,Cayleigh Morton,,Becca Feller,Kailey Windsor,
Pool Play,Women's Pro,Pool A,3,Single game,TWINZ,K2.,TWINZ,21,17,,,,,Ali Jenki,Olivia Jenki,,Laura Kunzelmann,Katie Pierson,
Pool Play,Women's Pro,Pool A,3,Single game,2k•,angst,2k•,21,16,,,,,Kayla Wu,Karah Hui,Kayla Wu,Kalin Morgan,Sarah Allen,
Pool Play,Women's Pro,Pool B,3,Single game,No Hype,Outside Voices,No Hype,21,17,,,,,Maddy Morehouse,Malia Sato,,Perrin York,Sebastiani Kim,
Pool Play,Women's Pro,Pool B,3,Single game,$$ KA-CHING $$,Wendy’s 4 for 4,Wendy’s 4 for 4,20,22,,,,,Kayla Ngai,Christine Chang,,Tory White,Hailee Bennett,
Pool Play,Women's Pro,Pool C,3,Single game,Anderson/Savage,Morton/Gahley,Anderson/Savage,21,8,,,,,Camille Anderson,Kirstie Savage,,Nicol Gahley,Cayleigh Morton,
Pool Play,Women's Pro,Pool C,3,Single game,Loopy Juice,BK Whoppers,BK Whoppers,22,24,,,,,Kate B,Lourna Szabanos,,Becca Feller,Kailey Windsor,
Pool Play,Women's Pro,Pool A,4,Single game,TWINZ,angst,TWINZ,21,18,,,,,Ali Jenki,Olivia Jenki,,Kalin Morgan,Sarah Allen,
Pool Play,Women's Pro,Pool A,4,Single game,K2.,2k•,K2.,21,19,,,,,Laura Kunzelmann,Katie Pierson,,Kayla Wu,Karah Hui,Kayla Wu
Pool Play,Women's Pro,Pool B,4,Single game,No Hype,Wendy’s 4 for 4,No Hype,21,19,,,,,Maddy Morehouse,Malia Sato,,Tory White,Hailee Bennett,
Pool Play,Women's Pro,Pool B,4,Single game,Outside Voices,$$ KA-CHING $$,Outside Voices,21,19,,,,,Perrin York,Sebastiani Kim,,Kayla Ngai,Christine Chang,
Pool Play,Women's Pro,Pool C,4,Single game,Anderson/Savage,BK Whoppers,Anderson/Savage,21,4,,,,,Camille Anderson,Kirstie Savage,,Becca Feller,Kailey Windsor,
Pool Play,Women's Pro,Pool C,4,Single game,Morton/Gahley,Loopy Juice,Morton/Gahley,21,7,,,,,Nicol Gahley,Cayleigh Morton,,Kate B,Lourna Szabanos,
Pool Play,Women's Pro,Pool A,5,Single game,TWINZ,2k•,TWINZ,23,21,,,,,Ali Jenki,Olivia Jenki,,Kayla Wu,Karah Hui,Kayla Wu
Pool Play,Women's Pro,Pool A,5,Single game,K2.,angst,K2.,21,19,,,,,Laura Kunzelmann,Katie Pierson,,Kalin Morgan,Sarah Allen,
Pool Play,Women's Pro,Pool B,5,Single game,No Hype,$$ KA-CHING $$,No Hype,21,17,,,,,Maddy Morehouse,Malia Sato,,Kayla Ngai,Christine Chang,
Pool Play,Women's Pro,Pool B,5,Single game,Outside Voices,Wendy’s 4 for 4,Outside Voices,21,19,,,,,Perrin York,Sebastiani Kim,,Tory White,Hailee Bennett,
Pool Play,Women's Pro,Pool C,5,Single game,Anderson/Savage,Loopy Juice,Anderson/Savage,21,6,,,,,Camille Anderson,Kirstie Savage,,Kate B,Lourna Szabanos,
Pool Play,Women's Pro,Pool C,5,Single game,Morton/Gahley,BK Whoppers,Morton/Gahley,21,7,,,,,Nicol Gahley,Cayleigh Morton,,Becca Feller,Kailey Windsor,
Pool Play,Women's Pro,Pool A,6,Single game,TWINZ,K2.,K2.,14,21,,,,,Ali Jenki,Olivia Jenki,,Laura Kunzelmann,Katie Pierson,
Pool Play,Women's Pro,Pool A,6,Single game,2k•,angst,2k•,21,17,,,,,Kayla Wu,Karah Hui,Kayla Wu,Kalin Morgan,Sarah Allen,
Pool Play,Women's Pro,Pool B,6,Single game,No Hype,Outside Voices,No Hype,21,12,,,,,Maddy Morehouse,Malia Sato,,Perrin York,Sebastiani Kim,
Pool Play,Women's Pro,Pool B,6,Single game,$$ KA-CHING $$,Wendy’s 4 for 4,Wendy’s 4 for 4,17,21,,,,,Kayla Ngai,Christine Chang,,Tory White,Hailee Bennett,
Pool Play,Women's Pro,Pool C,6,Single game,Anderson/Savage,Morton/Gahley,Anderson/Savage,21,12,,,,,Camille Anderson,Kirstie Savage,,Nicol Gahley,Cayleigh Morton,
Pool Play,Women's Pro,Pool C,6,Single game,Loopy Juice,BK Whoppers,BK Whoppers,20,22,,,,,Kate B,Lourna Szabanos,,Becca Feller,Kailey Windsor,
Bracket Stage,Women's Pro,A Bracket,Round of 16,Best of 3,Anderson/Savage,Loopy Juice,Anderson/Savage,21,7,21,5,,,Camille Anderson,Kirstie Savage,,Kate B,Lourna Szabanos,
Bracket Stage,Women's Pro,A Bracket,Round of 16,Best of 3,No Hype,$$ KA-CHING $$,No Hype,24,26,21,17,21,12,Maddy Morehouse,Malia Sato,,Kayla Ngai,Christine Chang,
Bracket Stage,Women's Pro,A Bracket,Round of 16,Best of 3,Morton/Gahley,BK Whoppers,Morton/Gahley,21,6,21,13,,,Nicol Gahley,Cayleigh Morton,,Becca Feller,Kailey Windsor,
Bracket Stage,Women's Pro,A Bracket,Round of 16,Best of 3,Wendy’s 4 for 4,Outside Voices,Wendy’s 4 for 4,21,16,21,15,,,Tory White,Hailee Bennett,,Perrin York,Sebastiani Kim,
Bracket Stage,Women's Pro,A Bracket,Quarter-final,Best of 3,TWINZ,Wendy’s 4 for 4,TWINZ,21,11,21,17,,,Ali Jenki,Olivia Jenki,,Tory White,Hailee Bennett,
Bracket Stage,Women's Pro,A Bracket,Quarter-final,Best of 3,K2.,Morton/Gahley,K2.,21,12,21,12,,,Laura Kunzelmann,Katie Pierson,,Nicol Gahley,Cayleigh Morton,
Bracket Stage,Women's Pro,A Bracket,Quarter-final,Best of 3,2k•,No Hype,2k•,21,15,21,15,,,Kayla Wu,Karah Hui,Kayla Wu,Maddy Morehouse,Malia Sato,
Bracket Stage,Women's Pro,A Bracket,Quarter-final,Best of 3,angst,Anderson/Savage,Anderson/Savage,18,21,16,21,,,Kalin Morgan,Sarah Allen,,Camille Anderson,Kirstie Savage,
Bracket Stage,Women's Pro,A Bracket,Semi-final,Best of 3,TWINZ,Anderson/Savage,TWINZ,1,0,1,0,,,Ali Jenki,Olivia Jenki,,Camille Anderson,Kirstie Savage,
Bracket Stage,Women's Pro,A Bracket,Semi-final,Best of 3,K2.,2k•,K2.,21,17,22,20,,,Laura Kunzelmann,Katie Pierson,,Kayla Wu,Karah Hui,Kayla Wu
Bracket Stage,Women's Pro,A Bracket,P5: Semi-final,Best of 3,angst,Wendy’s 4 for 4,angst,1,0,1,0,,,Kalin Morgan,Sarah Allen,,Tory White,Hailee Bennett,
Bracket Stage,Women's Pro,A Bracket,P5: Semi-final,Best of 3,No Hype,Morton/Gahley,No Hype,21,18,21,11,,,Maddy Morehouse,Malia Sato,,Nicol Gahley,Cayleigh Morton,
Bracket Stage,Women's Pro,A Bracket,P9: Semi-final,Best of 3,Outside Voices,Loopy Juice,Outside Voices,1,0,1,0,,,Perrin York,Sebastiani Kim,,Kate B,Lourna Szabanos,
Bracket Stage,Women's Pro,A Bracket,P9: Semi-final,Best of 3,BK Whoppers,$$ KA-CHING $$,$$ KA-CHING $$,0,1,0,1,,,Becca Feller,Kailey Windsor,,Kayla Ngai,Christine Chang,
Bracket Stage,Women's Pro,A Bracket,Final,Best of 3,TWINZ,K2.,K2.,21,17,16,21,18,21,Ali Jenki,Olivia Jenki,,Laura Kunzelmann,Katie Pierson,
Bracket Stage,Women's Pro,A Bracket,P3: Final,Best of 3,2k•,Anderson/Savage,2k•,21,14,21,19,,,Kayla Wu,Karah Hui,Kayla Wu,Camille Anderson,Kirstie Savage,
Bracket Stage,Women's Pro,A Bracket,P7: Final,Best of 3,Morton/Gahley,Wendy’s 4 for 4,Morton/Gahley,1,0,1,0,,,Nicol Gahley,Cayleigh Morton,,Tory White,Hailee Bennett,
